Device: Apple iPhone11,8; eSense app version: 4.9.0; ios version: 14.0;
DESCRIPCIÓN
NOMBRE DE LA GRABACIÓN;HRV-Grabación-05012021-205653;;;;;;
eSense Pulse:;0000387;;;;;;
FECHA (HH:MM:SS);05.01.21 20:56:53;;;;;;
TIEMPO (HH:MM:SS);00:11:19;;;;;;
MÁXIMO;120.7 HR;;;;;;
MÍNIMO;62.6 HR;;;;;;
DIFERENCIA MIN/MAX;58.1 HR;;;;;;
MEDIA DE LA SESIÓN;78.39 HR;;;;;;
;;;;;;;
SDNN;50.557 ms;;;;;;
RMSSD;33.701 ms;;;;;;
NN50;99;;;;;;
PNN50;11.237 %;;;;;;
ÍNDICE DE ESTRÉS;60.188;;;;;;
RR PROMEDIO;768.8 ms;;;;;;
HR PROMEDIO;78.0 HR;;;;;;
VALORES DE HR CORREGIDOS;0;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;
CORAZONES ROJOS;53;;;;;;
CORAZONES RARANJAS;28;;;;;;
CORAZONES AMAARILLOS;40;;;;;;
CORAZONES VERDES;15;;;;;;
;;;;;;;
ESTADÍSTICAS;;;;;;;
SEGUNDO;RITMO CARDIACO;RR;AMPLITUD HRV;UNIFORMIDAD;MARCAS DE TIEMPO;MARCADOR;
127.595;71.1;844;7.44;0;20:59:05:738;;
128.483;67.6;888;8.07;0;20:59:06:820;;
129.316;72.0;833;8.83;0;20:59:07:354;;
130.180;69.4;864;9.51;0;20:59:08:437;;
131.048;69.1;868;10.34;0;20:59:09:525;;
131.902;70.3;854;11.06;0;20:59:10:084;;
132.676;77.5;774;11.20;0;20:59:11:135;;
133.441;78.4;765;11.03;0;20:59:11:675;;
134.244;74.7;803;10.39;0;20:59:12:216;;
135.077;72.0;833;8.97;0;20:59:13:298;;
135.862;76.4;785;7.42;0;20:59:13:836;;
136.694;72.1;832;5.40;0;20:59:14:927;;
137.545;70.5;851;5.09;0;20:59:15:999;;
138.392;70.8;847;5.45;0;20:59:17:084;;
139.183;75.9;791;3.75;0;20:59:17:616;;
139.988;74.5;805;2.56;0;20:59:18:156;;
140.809;73.1;821;3.05;0;20:59:18:698;;
141.632;72.9;823;3.42;0;20:59:19:797;;
142.425;75.7;793;3.77;0;20:59:20:317;;
143.269;71.1;844;3.99;0;20:59:21:394;;
144.144;68.6;875;3.68;0;20:59:22:477;;
144.999;70.2;855;2.67;0;20:59:23:021;;
145.828;72.4;829;1.76;0;20:59:24:100;;
146.664;71.8;836;2.30;0;20:59:24:634;;
147.487;72.9;823;3.90;0;20:59:25:714;;
148.264;77.2;777;4.81;0;20:59:26:258;;
149.068;74.6;804;5.35;0;20:59:27:339;;
149.876;74.3;808;5.37;0;20:59:27:874;;
150.638;78.7;762;5.50;0;20:59:28:962;;
151.403;78.4;765;5.45;0;20:59:29:504;;
152.204;74.9;801;5.28;0;20:59:30:577;;
153.019;73.6;815;4.69;0;20:59:31:120;;
153.787;78.1;768;3.87;0;20:59:32:217;;
154.580;75.7;793;3.38;0;20:59:32:733;;
155.337;79.3;757;3.97;0;20:59:33:274;;
156.061;82.9;724;4.14;0;20:59:34:358;;
156.830;78.0;769;4.20;0;20:59:34:899;;
157.664;71.9;834;4.30;0;20:59:35:977;;
158.512;70.8;848;4.63;0;20:59:36:514;;
159.312;75.0;800;5.05;0;20:59:37:596;;
160.128;73.5;816;5.60;0;20:59:38:138;;
160.936;74.3;808;6.26;0;20:59:39:213;;
161.703;78.2;767;7.11;0;20:59:39:755;;
162.489;76.3;786;8.03;0;20:59:40:840;;
163.269;76.9;780;8.63;0;20:59:41:373;;
164.020;79.9;751;9.27;0;20:59:42:455;;
164.827;74.3;807;9.74;0;20:59:43:001;;
165.654;72.6;827;9.86;0;20:59:44:088;;
166.444;75.9;790;9.82;0;20:59:44:613;;
167.254;74.1;810;9.80;0;20:59:45:697;;
168.048;75.6;794;9.60;0;20:59:46:234;;
168.808;78.9;760;9.24;0;20:59:46:780;;
169.575;78.2;767;8.83;0;20:59:47:856;;
170.365;75.9;790;8.39;0;20:59:48:397;;
171.169;74.6;804;7.60;0;20:59:49:475;;
171.922;79.7;753;6.78;0;20:59:50:017;;
172.703;76.8;781;6.05;0;20:59:51:095;;
173.514;74.0;811;5.21;0;20:59:51:633;;
174.342;72.5;828;4.52;0;20:59:52:713;;
175.115;77.6;773;3.93;0;20:59:53:252;;
175.925;74.1;810;3.61;0;20:59:54:340;;
176.731;74.4;806;3.84;0;20:59:54:878;;
177.481;80.0;750;4.01;0;20:59:55:961;;
178.254;77.6;773;3.89;0;20:59:56:496;;
179.042;76.1;788;3.53;0;20:59:57:033;;
179.809;78.2;767;2.89;0;20:59:58:124;;
180.602;75.7;793;3.19;0;20:59:58:653;;
181.425;72.9;823;3.97;0;20:59:59:735;;
182.257;72.1;832;4.58;0;21:00:00:278;;
183.047;75.9;790;4.68;0;21:00:01:353;;
183.833;76.3;786;4.82;0;21:00:01:896;;
184.592;79.1;759;5.30;0;21:00:02:976;;
185.327;81.6;735;5.85;0;21:00:03:512;;
186.029;85.5;702;6.24;0;21:00:04:052;;
186.756;82.5;727;6.46;0;21:00:05:140;;
187.519;78.6;763;6.60;0;21:00:05:677;;
188.302;76.6;783;7.01;0;21:00:06:758;;
189.044;80.9;742;7.31;0;21:00:07:295;;
189.819;77.4;775;7.63;0;21:00:07:835;;
190.616;75.3;797;8.17;0;21:00:08:918;;
191.419;74.7;803;8.54;0;21:00:09:461;;
192.185;78.3;766;7.57;0;21:00:10:535;;
192.957;77.7;772;4.64;0;21:00:11:076;;
193.731;77.5;774;3.15;0;21:00:12:156;;
194.512;76.8;781;3.49;0;21:00:12:694;;
195.235;83.0;723;3.98;0;21:00:13:232;;
195.982;80.3;747;4.40;0;21:00:14:321;;
196.728;80.4;746;4.47;0;21:00:14:851;;
197.478;80.0;750;4.55;0;21:00:15:935;;
198.192;84.0;714;4.69;0;21:00:16:476;;
198.931;81.2;739;4.75;0;21:00:17:040;;
199.677;80.4;746;4.74;0;21:00:18:095;;
200.444;78.2;767;4.51;0;21:00:18:631;;
201.245;74.9;801;3.90;0;21:00:19:715;;
202.030;76.4;785;3.02;0;21:00:20:252;;
202.774;80.6;744;2.56;0;21:00:21:334;;
203.511;81.4;737;3.36;0;21:00:21:882;;
204.267;79.4;756;4.32;0;21:00:22:415;;
205.046;77.0;779;5.20;0;21:00:23:514;;
205.828;76.7;782;5.52;0;21:00:24:034;;
206.586;79.2;758;5.85;0;21:00:25:117;;
207.366;76.9;780;5.84;0;21:00:25:651;;
208.155;76.0;789;5.77;0;21:00:26:735;;
208.945;75.9;790;5.01;0;21:00:27:277;;
209.691;80.4;746;3.72;0;21:00:27:813;;
210.454;78.6;763;2.91;0;21:00:28:894;;
211.234;76.9;780;2.23;0;21:00:29:437;;
212.040;74.4;806;2.14;0;21:00:30:525;;
212.754;84.0;714;2.51;0;21:00:31:051;;
213.422;89.8;668;2.87;0;21:00:31:594;;
214.065;93.3;643;3.19;0;21:00:32:686;;
214.772;84.9;707;3.55;0;21:00:33:214;;
215.522;80.0;750;4.17;0;21:00:33:750;;
216.321;75.1;799;5.81;0;21:00:34:831;;
217.152;72.2;831;8.29;0;21:00:35:375;;
217.996;71.1;844;10.83;0;21:00:36:452;;
218.832;71.8;836;13.34;0;21:00:36:993;;
219.585;79.7;753;15.17;0;21:00:38:075;;
220.304;83.4;719;16.22;0;21:00:38:610;;
221.037;81.9;733;16.75;0;21:00:39:153;;
221.791;79.6;754;17.65;0;21:00:40:231;;
222.578;76.2;787;17.93;0;21:00:40:774;;
223.351;77.6;773;17.73;0;21:00:41:854;;
224.038;87.3;687;17.57;0;21:00:42:393;;
224.701;90.5;663;17.01;0;21:00:42:934;;
225.389;87.2;688;16.28;0;21:00:43:475;;
226.087;86.0;698;15.22;0;21:00:44:554;;
226.818;82.1;731;13.94;0;21:00:45:096;;
227.602;76.5;784;11.79;0;21:00:46:198;;
228.413;74.0;811;10.29;0;21:00:46:710;;
229.242;72.4;829;9.68;0;21:00:47:793;;
230.069;72.6;827;10.39;0;21:00:48:330;;
230.897;72.5;828;11.80;0;21:00:49:410;;
231.659;78.7;762;12.27;0;21:00:49:950;;
232.398;81.2;739;12.67;0;21:00:50:492;;
233.151;79.7;753;13.21;0;21:00:51:574;;
233.922;77.8;771;14.02;0;21:00:52:115;;
234.702;76.9;780;14.30;0;21:00:53:198;;
235.496;75.6;794;14.16;0;21:00:53:732;;
236.276;76.9;780;13.99;0;21:00:54:814;;
237.062;76.3;786;13.77;0;21:00:55:350;;
237.852;75.9;790;13.29;0;21:00:56:433;;
238.655;74.7;803;12.64;0;21:00:56:974;;
239.456;74.9;801;12.10;0;21:00:58:056;;
240.237;76.8;781;11.59;0;21:00:58:592;;
241.027;75.9;790;11.03;0;21:00:59:163;;
241.823;75.4;796;10.38;0;21:01:00:213;;
242.631;74.3;808;9.68;0;21:01:00:751;;
243.422;75.9;791;9.06;0;21:01:01:833;;
244.227;74.5;805;8.56;0;21:01:02:382;;
244.992;78.4;765;8.23;0;21:01:03:458;;
245.721;82.3;729;8.06;0;21:01:03:993;;
246.395;89.0;674;8.01;0;21:01:05:090;;
247.094;85.8;699;7.91;0;21:01:05:609;;
247.827;81.9;733;7.81;0;21:01:06:150;;
248.631;74.6;804;7.79;0;21:01:07:233;;
249.461;72.3;830;7.83;0;21:01:07:774;;
250.264;74.7;803;7.91;0;21:01:08:854;;
251.110;70.9;846;8.02;0;21:01:09:396;;
251.975;69.4;865;8.14;0;21:01:10:472;;
252.829;70.3;854;8.31;0;21:01:11:010;;
253.630;74.9;801;8.52;0;21:01:12:101;;
254.418;76.1;788;8.81;0;21:01:12:630;;
255.184;78.3;766;9.16;0;21:01:13:716;;
255.970;76.3;786;9.53;0;21:01:14:250;;
256.758;76.1;788;9.91;0;21:01:15:355;;
257.535;77.2;777;10.33;0;21:01:15:874;;
258.343;74.3;808;10.77;0;21:01:16:951;;
259.170;72.6;827;11.44;0;21:01:17:492;;
259.970;75.0;800;12.28;0;21:01:18:582;;
260.760;75.9;790;12.77;0;21:01:19:111;;
261.563;74.7;803;13.11;0;21:01:20:217;;
262.367;74.6;804;13.28;0;21:01:20:729;;
263.165;75.2;798;13.28;0;21:01:21:272;;
263.905;81.1;740;13.10;0;21:01:22:385;;
264.640;81.6;735;12.85;0;21:01:22:890;;
265.390;80.0;750;12.32;0;21:01:24:000;;
266.168;77.1;778;11.46;0;21:01:24:511;;
266.941;77.6;773;10.21;0;21:01:25:591;;
267.682;81.0;741;9.01;0;21:01:26:148;;
268.465;76.6;783;7.82;0;21:01:27:212;;
269.289;72.8;824;6.07;0;21:01:27:749;;
270.141;70.4;852;5.26;0;21:01:28:844;;
270.920;77.0;779;5.01;0;21:01:29:372;;
271.678;79.2;758;4.93;0;21:01:30:449;;
272.441;78.6;763;4.70;0;21:01:30:996;;
273.220;77.0;779;5.07;0;21:01:31:529;;
273.977;79.3;757;6.82;0;21:01:32:612;;
274.708;82.1;731;8.16;0;21:01:33:148;;
275.458;80.0;750;8.33;0;21:01:33:689;;
276.220;78.7;762;8.33;0;21:01:34:773;;
276.990;77.9;770;8.40;0;21:01:35:308;;
277.713;83.0;723;8.50;0;21:01:36:392;;
278.410;86.1;697;8.48;0;21:01:36:930;;
279.127;83.7;717;8.35;0;21:01:37:474;;
279.869;80.9;742;8.14;0;21:01:38:023;;
280.630;78.8;761;7.41;0;21:01:39:091;;
281.380;80.0;750;6.62;0;21:01:39:629;;
282.092;84.3;712;5.84;0;21:01:40:716;;
282.817;82.8;725;5.73;0;21:01:41:248;;
283.564;80.3;747;6.18;0;21:01:42:331;;
284.320;79.4;756;6.24;0;21:01:42:875;;
285.078;79.2;758;6.03;0;21:01:43:410;;
285.799;83.2;721;5.57;0;21:01:44:492;;
286.547;80.2;748;5.09;0;21:01:45:028;;
287.301;79.6;754;4.62;0;21:01:45:571;;
288.060;79.1;759;4.32;0;21:01:46:666;;
288.786;82.6;726;3.92;0;21:01:47:188;;
289.518;82.0;732;3.56;0;21:01:47:728;;
290.265;80.3;747;3.30;0;21:01:48:811;;
291.021;79.4;756;2.91;0;21:01:49:355;;
291.762;81.0;741;2.75;0;21:01:50:428;;
292.483;83.2;721;2.75;0;21:01:50:971;;
293.208;82.8;725;2.75;0;21:01:51:508;;
293.946;81.3;738;2.70;0;21:01:52:604;;
294.664;83.6;718;2.67;0;21:01:53:129;;
295.350;87.5;686;2.64;0;21:01:53:674;;
296.076;82.6;726;2.53;0;21:01:54:757;;
296.851;77.4;775;2.18;0;21:01:55:287;;
297.646;75.5;795;2.24;0;21:01:56:401;;
298.379;81.9;733;2.98;0;21:01:56:908;;
299.141;78.7;762;4.44;0;21:01:57:448;;
299.917;77.3;776;6.38;0;21:01:59:073;;
300.707;75.9;790;6.18;0;21:01:59:079;;
301.443;81.5;736;5.89;0;21:02:00:157;;
302.177;81.7;734;5.30;0;21:02:01:228;;
302.914;81.4;737;4.54;0;21:02:01:771;;
303.679;78.4;765;4.14;0;21:02:02:307;;
304.424;80.5;745;4.03;0;21:02:02:852;;
305.119;86.3;695;4.05;0;21:02:03:388;;
305.820;85.6;701;3.92;0;21:02:04:468;;
306.546;82.6;726;3.71;0;21:02:05:007;;
307.296;80.0;750;3.85;0;21:02:05:557;;
308.074;77.1;778;4.46;0;21:02:06:628;;
308.821;80.3;747;5.51;0;21:02:07:170;;
309.575;79.6;754;6.54;0;21:02:08:267;;
310.331;79.4;756;7.00;0;21:02:08:788;;
311.081;80.0;750;7.30;0;21:02:09:871;;
311.813;82.0;732;7.60;0;21:02:10:407;;
312.534;83.2;721;7.73;0;21:02:10:952;;
313.256;83.1;722;7.76;0;21:02:11:487;;
314.010;79.6;754;7.62;0;21:02:12:582;;
314.723;84.2;713;7.46;0;21:02:13:109;;
315.438;83.9;715;7.17;0;21:02:13:652;;
316.165;82.5;727;6.54;0;21:02:14:728;;
316.905;81.1;740;5.68;0;21:02:15:268;;
317.615;84.5;710;4.13;0;21:02:16:350;;
318.359;80.6;744;2.50;0;21:02:16:886;;
319.162;74.7;803;2.03;0;21:02:17:428;;
319.969;74.3;807;1.24;0;21:02:18:511;;
320.750;76.8;781;1.07;0;21:02:19:052;;
321.560;74.1;810;1.07;0;21:02:20:130;;
322.352;75.8;792;1.51;0;21:02:20:669;;
323.098;80.4;746;3.24;0;21:02:21:749;;
323.842;80.6;744;6.13;0;21:02:22:287;;
324.585;80.8;743;8.16;0;21:02:23:389;;
325.339;79.6;754;8.30;0;21:02:23:906;;
326.052;84.2;713;8.30;0;21:02:24:451;;
326.812;78.9;760;8.29;0;21:02:25:530;;
327.612;75.0;800;8.27;0;21:02:26:073;;
328.381;78.0;769;8.24;0;21:02:27:149;;
329.162;76.8;781;8.22;0;21:02:27:690;;
329.950;76.1;788;8.19;0;21:02:28:778;;
330.734;76.5;784;8.15;0;21:02:29:306;;
331.484;80.0;750;8.12;0;21:02:29:859;;
332.243;79.1;759;8.05;0;21:02:30:926;;
333.013;77.9;770;7.96;0;21:02:31:469;;
333.742;82.3;729;7.84;0;21:02:32:007;;
334.514;77.7;772;7.64;0;21:02:33:089;;
335.309;75.5;795;7.47;0;21:02:33:627;;
336.051;80.9;742;7.21;0;21:02:34:710;;
336.780;82.3;729;6.89;0;21:02:35:250;;
337.518;81.3;738;6.61;0;21:02:35:787;;
338.228;84.5;710;6.22;0;21:02:36:869;;
338.919;86.8;691;5.94;0;21:02:37:434;;
339.589;89.6;670;5.68;0;21:02:38:490;;
340.240;92.2;651;5.37;0;21:02:39:026;;
340.928;87.2;688;5.12;0;21:02:39:567;;
341.638;84.5;710;5.17;0;21:02:40:106;;
342.401;78.6;763;5.63;0;21:02:41:189;;
343.205;74.6;804;6.47;0;21:02:41:726;;
344.031;72.6;826;7.64;0;21:02:42:806;;
344.812;76.8;781;8.94;0;21:02:43:349;;
345.589;77.2;777;10.34;0;21:02:43:886;;
346.363;77.5;774;11.45;0;21:02:44:977;;
347.076;84.2;713;13.00;0;21:02:45:506;;
347.798;83.1;722;14.36;0;21:02:46:065;;
348.552;79.6;754;14.95;0;21:02:47:129;;
349.365;73.8;813;15.43;0;21:02:47:666;;
350.156;75.9;791;15.44;0;21:02:48:749;;
350.909;79.7;753;15.05;0;21:02:49:289;;
351.693;76.5;784;14.30;0;21:02:50:368;;
352.488;75.5;795;12.84;0;21:02:50:907;;
353.300;73.9;812;10.75;0;21:02:51:988;;
354.051;79.9;751;8.31;0;21:02:52:527;;
354.802;79.9;751;6.24;0;21:02:53:067;;
355.539;81.4;737;5.05;0;21:02:54:148;;
356.272;81.9;733;4.07;0;21:02:54:687;;
