Device: Apple iPhone11,8; eSense app version: 4.9.0; ios version: 14.0;
DESCRIPCIÓN
NOMBRE DE LA GRABACIÓN;ro-07012021-hr;;;;;;
eSense Pulse:;0000387;;;;;;
FECHA (HH:MM:SS);07.01.21 19:44:36;;;;;;
TIEMPO (HH:MM:SS);00:15:56;;;;;;
MÁXIMO;105.6 HR;;;;;;
MÍNIMO;57.5 HR;;;;;;
DIFERENCIA MIN/MAX;48.1 HR;;;;;;
MEDIA DE LA SESIÓN;83.4 HR;;;;;;
;;;;;;;
SDNN;57.190 ms;;;;;;
RMSSD;28.929 ms;;;;;;
NN50;96;;;;;;
PNN50;7.289 %;;;;;;
ÍNDICE DE ESTRÉS;48.980;;;;;;
RR PROMEDIO;723.9 ms;;;;;;
HR PROMEDIO;82.9 HR;;;;;;
VALORES DE HR CORREGIDOS;0;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;
CORAZONES ROJOS;54;;;;;;
CORAZONES RARANJAS;48;;;;;;
CORAZONES AMAARILLOS;53;;;;;;
CORAZONES VERDES;36;;;;;;
;;;;;;;
ESTADÍSTICAS;;;;;;;
SEGUNDO;RITMO CARDIACO;RR;AMPLITUD HRV;UNIFORMIDAD;MARCAS DE TIEMPO;MARCADOR;
269.014;90.6;662;18.28;28.02;19:49:10:395;;
269.724;84.5;710;18.38;28.19;19:49:11:477;;
270.435;84.4;711;18.94;26.84;19:49:12:014;;
271.123;87.2;688;18.91;29.50;19:49:13:639;;
271.852;82.3;729;18.59;33.34;19:49:13:643;;
272.598;80.4;746;18.27;36.12;19:49:14:177;;
273.334;81.5;736;17.77;39.91;19:49:14:714;;
274.016;88.0;682;17.40;42.73;19:49:15:795;;
274.697;88.1;681;16.88;46.56;19:49:16:341;;
275.380;87.8;683;16.45;49.46;19:49:16:878;;
276.080;85.7;700;15.98;52.36;19:49:17:959;;
276.755;88.9;675;15.29;56.24;19:49:18:495;;
277.413;91.2;658;14.75;59.14;19:49:19:034;;
278.074;90.8;661;14.25;61.80;19:49:19:576;;
278.736;90.6;662;13.86;64.00;19:49:20:669;;
279.423;87.3;687;13.49;66.14;19:49:21:198;;
280.120;86.1;697;13.07;68.69;19:49:21:735;;
280.788;89.8;668;12.81;70.37;19:49:22:278;;
281.495;84.9;707;12.54;72.32;19:49:23:364;;
282.208;84.2;713;12.40;73.56;19:49:23:899;;
282.945;81.4;737;12.26;75.02;19:49:24:435;;
283.614;89.7;669;12.11;76.24;19:49:24:983;;
284.297;87.8;683;11.95;77.47;19:49:26:057;;
284.977;88.2;680;11.70;79.12;19:49:26:594;;
285.655;88.5;678;11.49;80.35;19:49:27:135;;
286.318;90.5;663;11.25;81.59;19:49:28:237;;
286.962;93.2;644;10.86;83.47;19:49:28:758;;
287.631;89.7;669;10.40;85.70;19:49:29:296;;
288.312;88.1;681;9.92;88.47;19:49:29:834;;
289.038;82.6;726;9.54;91.19;19:49:30:916;;
289.753;83.9;715;9.30;93.32;19:49:31:477;;
290.469;83.8;716;9.03;96.29;19:49:32:002;;
291.214;80.5;745;8.86;98.57;19:49:33:075;;
291.951;81.4;737;8.78;98.82;19:49:33:614;;
292.624;89.2;673;8.80;97.00;19:49:34:158;;
293.319;86.3;695;8.88;94.62;19:49:35:244;;
294.005;87.5;686;9.00;92.83;19:49:35:774;;
294.687;88.0;682;9.15;91.04;19:49:36:314;;
295.334;92.7;647;9.33;89.25;19:49:36:859;;
295.985;92.2;651;9.57;87.35;19:49:37:960;;
296.646;90.8;661;9.75;86.17;19:49:38:474;;
297.327;88.1;681;9.99;85.28;19:49:39:014;;
298.046;83.4;719;10.15;85.13;19:49:40:095;;
298.754;84.7;708;10.34;85.63;19:49:40:634;;
299.437;87.8;683;10.48;87.13;19:49:41:174;;
300.169;82.0;732;10.31;87.75;19:49:41:714;;
300.933;78.5;764;9.71;85.70;19:49:42:797;;
301.697;78.5;764;8.18;78.30;19:49:43:346;;
302.423;82.6;726;7.12;69.89;19:49:44:415;;
303.154;82.1;731;6.40;61.85;19:49:44:960;;
303.897;80.8;743;5.48;54.39;19:49:45:494;;
304.650;79.7;753;5.04;55.66;19:49:46:577;;
305.340;87.0;690;4.90;68.89;19:49:47:114;;
306.053;84.2;713;4.19;96.16;19:49:47:663;;
306.786;81.9;733;3.62;99.98;19:49:48:206;;
307.536;80.0;750;4.19;80.22;19:49:49:275;;
308.243;84.9;707;4.89;62.71;19:49:49:815;;
308.954;84.4;711;4.89;60.90;19:49:50:897;;
309.669;83.9;715;4.67;69.84;19:49:51:434;;
310.427;79.2;758;4.39;87.07;19:49:51:978;;
311.217;75.9;790;4.10;94.36;19:49:53:067;;
312.000;76.6;783;4.20;75.15;19:49:53:594;;
312.755;79.5;755;4.68;64.21;19:49:54:678;;
313.538;76.6;783;4.94;62.02;19:49:55:235;;
314.328;75.9;790;4.78;66.21;19:49:56:294;;
315.092;78.5;764;4.47;72.50;19:49:56:834;;
315.817;82.8;725;3.90;78.79;19:49:57:374;;
316.545;82.4;728;3.11;87.11;19:49:58:457;;
317.301;79.4;756;3.31;94.13;19:49:58:993;;
318.123;73.0;822;4.24;99.38;19:50:00:074;;
318.982;69.8;859;5.29;95.37;19:50:00:614;;
319.786;74.6;804;6.55;91.54;19:50:01:696;;
320.638;70.4;852;6.65;92.31;19:50:02:240;;
321.482;71.1;844;6.00;94.94;19:50:03:321;;
322.300;73.3;818;5.09;98.59;19:50:03:858;;
323.063;78.6;763;3.87;97.76;19:50:04:934;;
323.784;83.2;721;2.97;95.64;19:50:05:473;;
324.497;84.2;713;2.22;94.22;19:50:06:020;;
325.212;83.9;715;2.19;94.12;19:50:07:094;;
325.935;83.0;723;2.20;94.12;19:50:07:645;;
326.660;82.8;725;2.61;91.48;19:50:08:180;;
327.425;78.4;765;3.49;85.73;19:50:09:254;;
328.241;73.5;816;4.57;78.74;19:50:09:794;;
329.131;67.4;890;5.88;70.27;19:50:10:874;;
330.019;67.6;888;7.16;62.21;19:50:11:960;;
330.861;71.3;842;8.52;54.27;19:50:12:496;;
331.662;74.9;801;10.06;45.81;19:50:13:608;;
332.459;75.3;797;11.76;36.97;19:50:14:114;;
333.247;76.1;788;13.85;27.28;19:50:15:196;;
333.988;81.0;741;14.87;23.62;19:50:15:741;;
334.699;84.4;711;15.04;24.16;19:50:17:355;;
335.443;80.6;744;15.45;24.66;19:50:17:376;;
336.206;78.6;763;15.60;26.88;19:50:17:894;;
336.993;76.2;787;15.55;29.86;19:50:18:980;;
337.739;80.4;746;14.85;39.75;19:50:19:513;;
338.494;79.5;755;12.64;61.06;19:50:20:056;;
339.272;77.1;778;9.15;96.10;19:50:21:139;;
340.064;75.8;792;7.09;86.22;19:50:22:759;;
340.831;78.2;767;5.24;68.76;19:50:22:790;;
341.560;82.3;729;3.89;57.25;19:50:23:293;;
342.300;81.1;740;3.92;61.37;19:50:23:839;;
343.052;79.8;752;4.26;72.73;19:50:24:916;;
343.802;80.0;750;4.42;88.35;19:50:25:460;;
344.556;79.6;754;4.24;96.41;19:50:26:543;;
345.294;81.3;738;3.90;88.21;19:50:27:076;;
346.019;82.8;725;3.49;83.52;19:50:28:168;;
346.744;82.8;725;2.81;82.35;19:50:28:693;;
347.467;83.0;723;2.34;82.35;19:50:29:238;;
348.166;85.8;699;2.03;82.35;19:50:29:774;;
348.821;91.6;655;1.87;82.35;19:50:30:314;;
349.470;92.4;649;1.90;81.93;19:50:31:423;;
350.111;93.6;641;2.21;79.32;19:50:31:937;;
350.757;92.9;646;2.62;75.91;19:50:32:473;;
351.410;91.9;653;2.93;72.35;19:50:33:013;;
352.073;90.5;663;3.44;65.04;19:50:34:094;;
352.720;92.7;647;4.20;56.09;19:50:34:637;;
353.367;92.7;647;4.63;50.61;19:50:35:175;;
354.019;92.0;652;4.78;53.52;19:50:35:713;;
354.690;89.4;671;4.00;83.09;19:50:36:797;;
355.347;91.3;657;2.59;79.12;19:50:37:344;;
355.998;92.2;651;1.94;53.02;19:50:37:878;;
356.652;91.7;654;1.98;64.29;19:50:38:415;;
357.317;90.2;665;1.92;87.00;19:50:38:959;;
357.996;88.4;679;1.80;96.78;19:50:40:033;;
358.696;85.7;700;1.72;85.43;19:50:40:573;;
359.382;87.5;686;1.71;84.62;19:50:41:120;;
360.073;86.8;691;1.76;84.62;19:50:41:654;;
360.780;84.9;707;2.52;84.62;19:50:42:737;;
361.492;84.3;712;3.60;84.62;19:50:43:276;;
362.195;85.3;703;4.61;82.25;19:50:43:814;;
362.862;90.0;667;4.84;76.68;19:50:44:355;;
363.525;90.5;663;5.01;68.88;19:50:45:434;;
364.199;89.0;674;5.31;61.01;19:50:45:973;;
364.904;85.1;705;5.63;47.39;19:50:47:061;;
365.654;80.0;750;5.83;32.99;19:50:47:593;;
366.362;84.7;708;6.15;23.69;19:50:48:138;;
367.063;85.6;701;6.35;18.72;19:50:48:675;;
367.778;83.9;715;5.96;26.19;19:50:49:755;;
368.504;82.6;726;5.35;46.16;19:50:50:293;;
369.182;88.5;678;4.16;90.67;19:50:50:838;;
369.863;88.1;681;3.16;78.30;19:50:51:916;;
370.551;87.2;688;2.37;60.57;19:50:52:463;;
371.242;86.8;691;1.93;54.29;19:50:52:998;;
371.921;88.4;679;2.07;57.55;19:50:54:073;;
372.585;90.4;664;2.25;62.09;19:50:54:613;;
373.255;89.6;670;2.70;71.18;19:50:55:158;;
373.964;84.6;709;3.20;80.44;19:50:55:694;;
374.705;81.0;741;4.01;94.50;19:50:56:238;;
375.423;83.6;718;5.20;87.09;19:50:57:338;;
376.121;86.0;698;5.64;81.52;19:50:57:879;;
376.845;82.9;724;5.42;87.81;19:50:58:937;;
377.569;82.9;724;4.07;86.81;19:50:59:472;;
378.266;86.1;697;3.10;69.84;19:51:00:013;;
378.939;89.2;673;3.20;68.41;19:51:00:573;;
379.635;86.2;696;3.99;74.62;19:51:01:636;;
380.354;83.4;719;4.61;79.04;19:51:02:173;;
381.068;84.0;714;5.03;82.13;19:51:02:713;;
381.769;85.6;701;5.07;82.35;19:51:03:797;;
382.493;82.9;724;5.20;82.35;19:51:04:337;;
383.235;80.9;742;5.69;82.35;19:51:04:873;;
383.980;80.5;745;5.92;85.31;19:51:05:962;;
384.680;85.7;700;5.92;94.69;19:51:06:492;;
385.381;85.6;701;5.93;93.00;19:51:07:586;;
386.104;83.0;723;5.91;80.18;19:51:08:113;;
386.861;79.3;757;5.81;62.49;19:51:08:654;;
387.624;78.6;763;5.84;45.37;19:51:09:736;;
388.327;85.3;703;5.94;32.66;19:51:10:273;;
389.028;85.6;701;5.99;27.49;19:51:10:813;;
389.740;84.3;712;6.00;40.53;19:51:11:354;;
390.475;81.6;735;5.74;89.29;19:51:12:437;;
391.202;82.5;727;4.71;74.97;19:51:12:999;;
391.900;86.0;698;3.78;66.52;19:51:14:069;;
392.629;82.3;729;3.15;70.14;19:51:14:592;;
393.375;80.4;746;3.27;73.88;19:51:15:137;;
394.122;80.3;747;3.40;80.38;19:51:16:218;;
394.831;84.6;709;3.43;87.07;19:51:16:753;;
395.571;81.1;740;3.36;95.99;19:51:17:295;;
396.326;79.5;755;3.12;96.89;19:51:18:378;;
397.070;80.6;744;2.89;96.80;19:51:18:918;;
397.789;83.4;719;2.80;99.76;19:51:19:454;;
398.546;79.3;757;3.06;96.29;19:51:20:536;;
399.336;75.9;790;3.61;94.18;19:51:21:073;;
400.113;77.2;777;4.40;93.75;19:51:22:155;;
400.830;83.7;717;5.09;97.56;19:51:22:692;;
401.527;86.1;697;6.00;95.01;19:51:23:237;;
402.238;84.4;711;6.87;85.44;19:51:24:319;;
402.982;80.6;744;7.68;75.71;19:51:24:855;;
403.741;79.1;759;8.30;66.06;19:51:25:936;;
404.507;78.3;766;8.63;60.86;19:51:26:482;;
405.288;76.8;781;8.95;57.39;19:51:27:017;;
406.095;74.3;807;9.21;57.14;19:51:28:096;;
406.896;74.9;801;9.59;57.14;19:51:28:637;;
407.654;79.2;758;9.88;57.14;19:51:29:716;;
408.418;78.5;764;10.26;57.14;19:51:30:795;;
409.184;78.3;766;10.59;57.14;19:51:31:338;;
409.927;80.8;743;10.62;55.24;19:51:31:874;;
410.636;84.6;709;10.62;49.92;19:51:32:430;;
411.343;84.9;707;10.61;45.48;19:51:33:496;;
412.077;81.7;734;10.59;31.57;19:51:34:035;;
412.850;77.6;773;10.54;25.27;19:51:35:115;;
413.680;72.3;830;10.51;18.04;19:51:35:653;;
414.484;74.6;804;10.51;13.39;19:51:37:277;;
415.318;71.9;834;10.54;7.46;19:51:37:812;;
416.122;74.6;804;10.57;2.98;19:51:37:833;;
416.850;82.4;728;10.68;0.00;19:51:38:896;;
417.525;88.9;675;10.91;0.00;19:51:39:436;;
418.206;88.1;681;11.24;0.00;19:51:39:973;;
418.877;89.4;671;11.67;0.00;19:51:41:057;;
419.577;85.7;700;12.22;1.79;19:51:41:592;;
420.335;79.2;758;12.84;15.43;19:51:42:142;;
421.127;75.8;792;13.30;27.33;19:51:43:215;;
421.927;75.0;800;13.83;42.96;19:51:43:753;;
422.724;75.3;797;14.27;58.55;19:51:44:848;;
423.528;74.6;804;14.54;70.25;19:51:45:372;;
424.329;74.9;801;14.82;87.68;19:51:46:457;;
425.059;82.2;730;14.75;99.85;19:51:46:992;;
425.778;83.4;719;14.43;91.74;19:51:47:536;;
426.508;82.2;730;13.96;87.89;19:51:48:648;;
427.262;79.6;754;12.38;85.59;19:51:49:156;;
428.019;79.3;757;9.76;82.76;19:51:50:235;;
428.745;82.6;726;7.02;76.02;19:51:50:774;;
429.493;80.2;748;4.59;66.39;19:51:51:313;;
430.255;78.7;762;2.92;50.94;19:51:52:411;;
431.015;78.9;760;2.47;41.43;19:51:52:934;;
431.727;84.3;712;2.56;37.84;19:51:53:474;;
432.461;81.7;734;2.64;39.25;19:51:54:556;;
433.195;81.7;734;2.81;46.92;19:51:55:092;;
433.920;82.8;725;3.10;60.22;19:51:56:176;;
434.615;86.3;695;3.55;80.89;19:51:56:714;;
435.336;83.2;721;4.04;96.63;19:51:57:255;;
436.069;81.9;733;4.36;82.12;19:51:58:347;;
436.775;85.0;706;4.79;63.04;19:51:58:873;;
437.516;81.0;741;5.32;42.27;19:51:59:417;;
438.286;77.9;770;5.95;20.38;19:52:00:496;;
439.071;76.4;785;6.38;7.87;19:52:01:038;;
439.821;80.0;750;6.87;0.00;19:52:01:576;;
440.582;78.8;761;7.20;0.00;19:52:02:653;;
441.353;77.8;771;7.23;0.00;19:52:03:193;;
442.125;77.7;772;7.20;0.00;19:52:04:274;;
442.857;82.0;732;7.15;0.00;19:52:04:812;;
443.607;80.0;750;6.96;2.69;19:52:05:369;;
444.369;78.7;762;6.41;14.06;19:52:06:432;;
445.127;79.2;758;5.57;33.83;19:52:06:973;;
445.864;81.4;737;4.16;71.77;19:52:07:517;;
446.614;80.0;750;3.11;91.74;19:52:08:595;;
447.397;76.6;783;3.14;59.84;19:52:09:136;;
448.203;74.4;806;3.43;52.48;19:52:10:217;;
448.999;75.4;796;3.84;54.35;19:52:10:758;;
449.762;78.6;763;3.99;69.44;19:52:11:835;;
450.537;77.4;775;3.98;91.67;19:52:12:372;;
451.330;75.7;793;3.59;86.11;19:52:13:460;;
452.117;76.2;787;3.11;70.00;19:52:13:992;;
452.867;80.0;750;2.55;55.56;19:52:15:072;;
453.618;79.9;751;2.27;50.56;19:52:15:617;;
454.375;79.3;757;2.41;50.75;19:52:16:710;;
455.108;81.9;733;2.74;51.15;19:52:17:237;;
455.810;85.5;702;3.38;52.39;19:52:17:771;;
456.530;83.3;720;4.03;53.58;19:52:18:854;;
457.264;81.7;734;4.89;55.15;19:52:19:392;;
458.008;80.6;744;5.75;56.77;19:52:19:935;;
458.736;82.4;728;6.32;58.00;19:52:20:472;;
459.492;79.4;756;6.94;59.62;19:52:21:565;;
460.248;79.4;756;7.17;61.44;19:52:22:095;;
460.994;80.4;746;7.15;63.49;19:52:23:177;;
461.705;84.4;711;6.80;66.90;19:52:23:716;;
462.429;82.9;724;5.75;74.32;19:52:24:253;;
463.163;81.7;734;4.46;85.59;19:52:25:332;;
463.884;83.2;721;2.78;86.63;19:52:25:872;;
464.592;84.7;708;1.94;63.12;19:52:26:952;;
465.332;81.1;740;1.77;43.81;19:52:27:491;;
466.091;79.1;759;1.79;40.00;19:52:28:040;;
466.834;80.8;743;2.27;40.00;19:52:29:116;;
467.593;79.1;759;3.95;40.00;19:52:29:652;;
468.374;76.8;781;5.87;40.00;19:52:30:192;;
469.164;75.9;790;7.07;40.00;19:52:31:278;;
469.908;80.6;744;7.56;40.00;19:52:31:815;;
470.642;81.7;734;7.56;48.52;19:52:32:904;;
471.382;81.1;740;7.58;67.16;19:52:33:433;;
472.109;82.5;727;7.55;91.55;19:52:33:974;;
472.813;85.2;704;7.42;92.37;19:52:35:056;;
473.542;82.3;729;6.89;28.73;19:52:35:602;;
474.283;81.0;741;5.35;0.00;19:52:36:135;;
474.997;84.0;714;3.51;23.12;19:52:37:215;;
475.714;83.7;717;2.98;52.12;19:52:37:751;;
476.464;80.0;750;3.86;28.57;19:52:38:834;;
477.233;78.0;769;4.50;28.57;19:52:39:372;;
477.961;82.4;728;4.83;28.57;19:52:39:923;;
478.661;85.7;700;4.87;28.57;19:52:40:995;;
479.384;83.0;723;4.87;28.57;19:52:41:531;;
480.091;84.9;707;4.87;28.57;19:52:42:071;;
480.768;88.6;677;4.87;28.57;19:52:42:616;;
481.440;89.3;672;4.87;28.57;19:52:43:155;;
482.111;89.4;671;5.00;32.29;19:52:44:239;;
482.748;94.2;637;5.66;51.22;19:52:44:771;;
483.378;95.2;630;6.61;78.46;19:52:45:326;;
484.004;95.8;626;7.24;96.73;19:52:45:852;;
484.636;94.9;632;7.97;82.22;19:52:46:404;;
485.290;91.7;654;8.77;59.26;19:52:47:472;;
485.989;85.8;699;10.12;20.52;19:52:48:014;;
486.697;84.7;708;11.19;0.00;19:52:49:095;;
487.395;86.0;698;11.78;0.00;19:52:49:636;;
488.115;83.3;720;12.39;0.00;19:52:50:171;;
488.863;80.2;748;12.82;0.00;19:52:50:718;;
489.598;81.6;735;13.40;0.00;19:52:51:812;;
490.331;81.9;733;13.87;0.00;19:52:52:336;;
491.063;82.0;732;14.46;0.00;19:52:52:877;;
491.756;86.6;693;14.77;0.00;19:52:54:506;;
492.435;88.4;679;15.00;0.00;19:52:55:035;;
493.111;88.8;676;14.98;0.00;19:52:55:582;;
493.803;86.7;692;14.62;0.00;19:52:56:115;;
494.511;84.7;708;13.75;0.00;19:52:56:657;;
495.208;86.1;697;11.86;0.00;19:52:57:204;;
495.893;87.6;685;9.17;0.00;19:52:57:733;;
496.586;86.6;693;5.95;74.87;19:52:58:815;;
497.291;85.1;705;3.77;75.77;19:52:59:357;;
498.028;81.4;737;2.42;50.67;19:53:00:445;;
498.802;77.5;774;2.16;40.87;19:53:00:971;;
499.592;75.9;790;3.25;35.56;19:53:02:055;;
500.364;77.7;772;4.85;35.56;19:53:02:592;;
501.150;76.3;786;6.57;35.56;19:53:03:137;;
501.914;78.5;764;8.78;35.56;19:53:04:217;;
502.621;84.9;707;9.81;37.04;19:53:04:752;;
503.291;89.6;670;10.24;48.93;19:53:05:292;;
503.960;89.7;669;10.57;62.74;19:53:05:833;;
504.623;90.5;663;10.82;75.60;19:53:06:916;;
505.302;88.4;679;11.46;96.84;19:53:07:451;;
506.020;83.6;718;11.79;79.43;19:53:07:992;;
506.780;78.9;760;12.05;59.44;19:53:09:074;;
507.601;73.1;821;12.29;43.54;19:53:09:644;;
508.407;74.4;806;12.51;32.06;19:53:10:695;;
509.229;73.0;822;12.85;16.30;19:53:11:231;;
510.050;73.1;821;13.28;0.00;19:53:12:312;;
510.813;78.6;763;13.70;0.00;19:53:12:851;;
511.530;83.7;717;14.13;0.00;19:53:13:934;;
512.236;85.0;706;14.42;0.00;19:53:14:471;;
512.943;84.9;707;14.56;0.00;19:53:15:015;;
513.673;82.2;730;14.54;0.00;19:53:16:092;;
514.427;79.6;754;14.38;0.00;19:53:16:633;;
515.167;81.1;740;14.15;7.88;19:53:17:171;;
515.907;81.1;740;13.91;23.96;19:53:18:261;;
516.685;77.1;778;13.66;40.05;19:53:18:791;;
517.495;74.1;810;13.45;56.13;19:53:19:878;;
518.370;68.6;875;13.30;71.62;19:53:20:414;;
519.268;66.8;898;13.29;81.27;19:53:21:495;;
520.078;74.1;810;13.44;91.32;19:53:22:033;;
520.866;76.1;788;13.76;98.16;19:53:23:120;;
521.667;74.9;801;14.06;98.83;19:53:23:651;;
522.472;74.5;805;14.56;97.62;19:53:24:731;;
523.218;80.4;746;14.96;97.62;19:53:25:271;;
523.934;83.8;716;15.49;97.62;19:53:26:355;;
524.666;82.0;732;15.79;98.04;19:53:26:891;;
525.402;81.5;736;15.95;99.21;19:53:27:438;;
526.112;84.5;710;16.07;99.28;19:53:27:972;;
526.823;84.4;711;16.21;97.50;19:53:29:055;;
527.555;82.0;732;16.52;94.33;19:53:29:591;;
528.345;75.9;790;16.70;91.39;19:53:30:675;;
529.186;71.3;841;16.78;88.97;19:53:31:214;;
530.012;72.6;826;16.82;85.41;19:53:32:297;;
530.851;71.5;839;16.79;81.42;19:53:32:832;;
531.690;71.5;839;16.73;78.50;19:53:33:925;;
532.496;74.4;806;16.60;73.62;19:53:34:452;;
533.238;80.9;742;16.28;68.19;19:53:35:538;;
533.968;82.2;730;15.95;65.43;19:53:36:071;;
534.698;82.2;730;15.33;62.88;19:53:36:613;;
535.459;78.8;761;14.73;64.10;19:53:37:703;;
536.248;76.0;789;14.01;68.29;19:53:38:237;;
537.080;72.1;832;13.16;75.62;19:53:39:311;;
537.861;76.8;781;12.25;86.59;19:53:40:392;;
538.644;76.6;783;11.60;96.62;19:53:40:932;;
539.434;75.9;790;10.69;87.36;19:53:41:473;;
540.216;76.7;782;10.03;75.56;19:53:42:554;;
540.952;81.5;736;9.57;68.11;19:53:43:091;;
541.679;82.5;727;9.23;65.34;19:53:44:174;;
542.437;79.2;758;8.96;66.12;19:53:44:715;;
543.214;77.2;777;8.81;68.95;19:53:45:251;;
543.984;77.9;770;8.57;72.92;19:53:46:335;;
544.759;77.4;775;8.37;75.91;19:53:46:893;;
545.539;76.9;780;8.13;78.89;19:53:47:954;;
546.283;80.6;744;7.85;81.87;19:53:48:497;;
546.990;84.9;707;7.42;85.68;19:53:49:032;;
547.682;86.7;692;7.19;87.61;19:53:50:113;;
548.343;90.8;661;7.03;90.41;19:53:50:651;;
548.998;91.6;655;7.05;92.18;19:53:51:202;;
549.655;91.3;657;7.26;94.12;19:53:51:737;;
550.328;89.2;673;7.56;95.25;19:53:52:811;;
551.015;87.3;687;8.14;96.83;19:53:53:351;;
551.724;84.6;709;8.55;98.06;19:53:53:891;;
552.431;84.9;707;8.92;99.29;19:53:54:431;;
553.145;84.0;714;9.41;98.89;19:53:55:511;;
553.852;84.9;707;9.89;97.39;19:53:56:058;;
554.517;90.2;665;10.18;97.12;19:53:56:591;;
555.176;91.0;659;9.94;99.02;19:53:57:673;;
555.844;89.8;668;9.29;97.36;19:53:58:214;;
556.533;87.1;689;8.46;93.87;19:53:58:752;;
557.265;82.0;732;7.26;87.83;19:53:59:297;;
557.997;82.0;732;6.81;84.32;19:54:00:373;;
558.718;83.2;721;6.60;79.88;19:54:00:922;;
559.469;79.9;751;7.01;76.70;19:54:01:457;;
560.260;75.9;791;7.59;75.20;19:54:02:533;;
561.069;74.2;809;8.72;74.36;19:54:03:071;;
561.816;80.3;747;9.68;74.36;19:54:04:157;;
562.562;80.4;746;10.64;74.36;19:54:04:696;;
563.302;81.1;740;11.92;74.36;19:54:05:253;;
564.030;82.4;728;12.41;76.18;19:54:06:310;;
564.702;89.3;672;12.74;79.33;19:54:06:850;;
565.367;90.2;665;12.99;82.85;19:54:07:934;;
566.028;90.8;661;13.63;88.22;19:54:08:471;;
566.737;84.6;709;14.08;94.51;19:54:09:013;;
567.532;75.5;795;14.35;98.41;19:54:09:553;;
568.317;76.4;785;14.49;92.49;19:54:10:631;;
569.111;75.6;794;14.71;85.05;19:54:11:171;;
569.919;74.3;808;14.91;77.95;19:54:12:254;;
570.729;74.1;810;15.05;72.66;19:54:12:790;;
571.479;80.0;750;15.24;65.46;19:54:13:870;;
572.203;82.9;724;15.42;57.93;19:54:14:413;;
572.939;81.5;736;15.56;51.97;19:54:14:950;;
573.687;80.2;748;15.62;42.52;19:54:16:034;;
574.432;80.5;745;15.51;37.50;19:54:16:571;;
575.143;84.4;711;15.32;35.38;19:54:17:113;;
575.883;81.1;740;14.92;34.75;19:54:18:194;;
576.643;78.9;760;14.35;36.62;19:54:18:742;;
577.370;82.5;727;13.81;39.66;19:54:19:825;;
578.103;81.9;733;12.96;45.87;19:54:20:350;;
578.849;80.4;746;12.14;52.02;19:54:20:894;;
579.599;80.0;750;10.56;63.97;19:54:21:971;;
580.300;85.6;701;8.72;79.61;19:54:22:515;;
580.997;86.1;697;7.39;92.05;19:54:23:053;;
581.712;83.9;715;5.48;89.69;19:54:24:133;;
582.451;81.2;739;4.16;74.51;19:54:24:672;;
583.183;82.0;732;4.10;64.25;19:54:25:213;;
583.886;85.3;703;4.01;57.35;19:54:26:295;;
584.626;81.1;740;3.84;52.27;19:54:26:858;;
585.387;78.8;761;4.34;50.47;19:54:27:371;;
586.171;76.5;784;4.76;56.06;19:54:28:450;;
586.915;80.6;744;5.09;64.87;19:54:29:009;;
587.645;82.2;730;5.13;82.30;19:54:30:074;;
588.386;81.0;741;4.90;97.69;19:54:30:614;;
589.141;79.5;755;3.99;77.18;19:54:31:695;;
589.905;78.5;764;3.15;84.47;19:54:32:233;;
590.624;83.4;719;2.92;96.77;19:54:32:771;;
591.374;80.0;750;2.95;71.77;19:54:33:856;;
592.140;78.3;766;2.96;66.67;19:54:34:395;;
592.914;77.5;774;2.96;66.67;19:54:35:471;;
593.668;79.6;754;3.50;66.67;19:54:36:011;;
594.456;76.1;788;4.83;66.67;19:54:36:550;;
595.271;73.6;815;5.11;75.36;19:54:37:635;;
596.081;74.1;810;5.05;86.64;19:54:38:729;;
596.847;78.3;766;5.06;95.03;19:54:39:254;;
597.633;76.3;786;4.59;71.27;19:54:39:798;;
598.422;76.0;789;3.62;55.32;19:54:41:414;;
599.158;81.5;736;2.58;96.19;19:54:41:963;;
599.917;79.1;759;2.94;50.25;19:54:42:497;;
600.695;77.1;778;2.94;56.94;19:54:43:030;;
601.441;80.4;746;2.95;82.73;19:54:43:571;;
602.172;82.1;731;3.12;92.80;19:54:44:655;;
602.939;78.2;767;3.12;85.31;19:54:45:196;;
603.707;78.1;768;2.99;90.91;19:54:45:733;;
604.437;82.2;730;2.98;95.10;19:54:46:810;;
605.192;79.5;755;3.05;98.57;19:54:47:350;;
605.966;77.5;774;3.02;98.35;19:54:48:433;;
606.736;77.9;770;3.04;96.15;19:54:48:970;;
607.471;81.6;735;3.20;93.96;19:54:49:516;;
608.252;76.8;781;3.54;93.33;19:54:50:595;;
609.042;75.9;790;3.99;94.51;19:54:51:130;;
609.775;81.9;733;4.44;96.70;19:54:52:213;;
610.516;81.0;741;4.57;98.82;19:54:52:752;;
611.289;77.6;773;4.24;99.92;19:54:53:831;;
612.072;76.6;783;3.68;100.00;19:54:54:372;;
612.817;80.5;745;2.92;100.00;19:54:55:454;;
613.589;77.7;772;2.42;100.00;19:54:55:994;;
614.367;77.1;778;2.75;100.00;19:54:56:530;;
615.104;81.4;737;3.41;100.00;19:54:57:616;;
615.820;83.8;716;4.13;100.00;19:54:58:153;;
616.567;80.3;747;4.33;100.00;19:54:58:695;;
617.330;78.6;763;3.67;100.00;19:54:59:774;;
618.080;80.0;750;3.15;100.00;19:55:00:310;;
618.812;82.0;732;3.04;100.00;19:55:01:393;;
