Device: samsung SM-G950U1; eSense app version: 4.9.0; android version: 9;
DESCRIPCIÓN
NOMBRE DE LA GRABACIÓN;HRV-Grabación-04042021-193120;;;;;;
eSense Pulse:;0000387;;;;;;
FECHA (HH:MM:SS);04.04.21 19:31:20;;;;;;
TIEMPO (HH:MM:SS);00:11:04;;;;;;
MÁXIMO;101.9 HR;;;;;;
MÍNIMO;61.3 HR;;;;;;
DIFERENCIA MIN/MAX;40.6 HR;;;;;;
MEDIA DE LA SESIÓN;81.31 HR;;;;;;
;;;;;;;
SDNN;67.186 ms;;;;;;
RMSSD;52.413 ms;;;;;;
NN50;302;;;;;;
PNN50;33.971 %;;;;;;
ÍNDICE DE ESTRÉS;50.477;;;;;;
RR PROMEDIO;743.9 ms;;;;;;
HR PROMEDIO;80.7 HR;;;;;;
VALORES DE HR CORREGIDOS;2;;;;;;
VALORES DE HR CORREGIDOS EN%;0.2 %;;;;;;
CORAZONES ROJOS;55;;;;;;
CORAZONES RARANJAS;27;;;;;;
CORAZONES AMAARILLOS;26;;;;;;
CORAZONES VERDES;25;;;;;;
;;;;;;;
ESTADÍSTICAS;;;;;;;
SEGUNDO;RITMO CARDIACO;RR;AMPLITUD HRV;UNIFORMIDAD;MARCAS DE TIEMPO;MARCADOR;
35.364;96.6;621;13.17;43.80;19:32:00:436;;
35.993;95.4;629;13.57;23.83;19:32:00:979;;
36.702;84.6;709;13.95;3.74;19:32:01:544;;
37.421;83.4;719;14.19;0.00;19:32:02:633;;
38.219;75.2;798;14.45;0.00;19:32:03:178;;
38.984;78.4;765;14.68;0.00;19:32:04:277;;
39.757;77.6;773;15.18;0.00;19:32:04:826;;
40.450;86.6;693;15.75;0.00;19:32:05:376;;
41.133;87.8;683;16.13;0.00;19:32:05:909;;
41.825;86.7;692;16.60;0.00;19:32:07:030;;
42.505;88.2;680;16.85;0.00;19:32:07:554;;
43.160;91.6;655;17.05;0.00;19:32:08:100;;
43.829;89.7;669;17.48;25.35;19:32:09:201;;
44.547;83.6;718;17.88;51.76;19:32:09:744;;
45.261;84.0;714;18.36;84.77;19:32:10:290;;
46.035;77.5;774;18.55;99.45;19:32:11:385;;
46.834;75.1;799;18.68;80.01;19:32:11:935;;
47.619;76.4;785;18.59;68.85;19:32:13:036;;
48.354;81.6;735;18.27;65.97;19:32:13:580;;
49.046;86.7;692;17.75;70.02;19:32:14:122;;
49.685;93.9;639;17.34;73.68;19:32:14:673;;
50.327;93.5;642;16.95;77.34;19:32:15:221;;
51.013;87.5;686;16.47;82.22;19:32:15:776;;
51.699;87.5;686;16.13;85.88;19:32:17:415;;
52.449;80.0;750;15.71;90.86;19:32:18:507;;
53.245;75.4;796;15.33;96.13;19:32:19:051;;
53.978;81.9;733;15.22;98.91;19:32:19:598;;
54.640;90.6;662;15.32;99.84;19:32:20:694;;
55.318;88.5;678;15.53;99.29;19:32:21:238;;
56.031;84.2;713;15.83;97.54;19:32:21:790;;
56.696;90.2;665;16.17;95.01;19:32:23:440;;
57.354;91.2;658;16.49;88.94;19:32:23:471;;
58.100;80.4;746;15.87;85.45;19:32:23:979;;
58.968;69.1;868;12.53;78.61;19:32:25:084;;
59.853;67.8;885;7.78;65.61;19:32:25:619;;
60.686;72.0;833;4.38;51.38;19:32:26:728;;
61.540;70.3;854;4.03;40.00;19:32:27:271;;
62.385;71.0;845;4.03;40.00;19:32:28:386;;
63.183;75.2;798;4.03;40.00;19:32:28:906;;
63.942;79.1;759;6.17;40.00;19:32:30:008;;
64.692;80.0;750;11.19;40.00;19:32:30:549;;
65.373;88.1;681;18.35;40.00;19:32:31:098;;
66.016;93.3;643;21.57;40.00;19:32:31:647;;
66.620;99.3;604;21.93;40.00;19:32:32:750;;
67.222;99.7;602;21.93;40.00;19:32:33:284;;
67.889;90.0;667;21.93;40.00;19:32:33:836;;
68.739;70.6;850;22.68;78.70;19:32:34:941;;
69.503;78.5;764;23.31;88.97;19:32:35:475;;
70.225;83.1;722;24.02;52.11;19:32:36:027;;
71.062;71.7;837;24.48;22.07;19:32:37:132;;
71.944;68.0;882;25.66;0.00;19:32:37:668;;
72.734;75.9;790;24.32;0.00;19:32:38:771;;
73.512;77.1;778;20.26;0.00;19:32:39:306;;
74.314;74.8;802;13.25;33.65;19:32:40:407;;
75.111;75.3;797;10.11;68.38;19:32:40:954;;
75.894;76.6;783;9.85;32.65;19:32:41:523;;
76.637;80.8;743;10.89;32.65;19:32:42:602;;
77.407;77.9;770;11.40;32.65;19:32:43:149;;
78.207;75.0;800;11.43;32.65;19:32:44:256;;
78.955;80.2;748;11.43;32.65;19:32:44:782;;
79.737;76.7;782;11.43;32.65;19:32:45:338;;
80.526;76.0;789;11.43;32.65;19:32:46:440;;
81.242;83.8;716;11.43;32.65;19:32:46:973;;
81.924;88.0;682;11.43;32.65;19:32:48:642;;
82.680;79.4;756;11.52;38.36;19:32:48:691;;
83.470;75.9;790;11.90;62.74;19:32:49:169;;
84.171;85.6;701;12.05;91.95;19:32:50:814;;
84.845;89.0;674;12.20;67.09;19:32:50:863;;
85.604;79.1;759;12.10;12.85;19:32:51:352;;
86.410;74.4;806;11.55;0.00;19:32:52:457;;
87.136;82.6;726;10.32;28.20;19:32:52:996;;
87.866;82.2;730;9.66;62.68;19:32:54:100;;
88.661;75.5;795;9.11;45.97;19:32:54:645;;
89.468;74.3;807;8.43;62.66;19:32:55:186;;
90.161;86.6;693;7.55;84.90;19:32:56:285;;
90.867;85.0;706;7.26;99.03;19:32:56:835;;
91.645;77.1;778;7.89;96.80;19:32:57:946;;
92.395;80.0;750;9.07;99.25;19:32:58:476;;
93.123;82.4;728;10.18;94.74;19:32:59:022;;
93.922;75.1;799;10.51;93.33;19:33:00:117;;
94.782;69.8;860;10.56;93.33;19:33:00:661;;
95.635;70.3;853;11.02;93.33;19:33:01:773;;
96.366;82.1;731;12.28;93.33;19:33:02:307;;
97.096;82.2;730;13.34;93.33;19:33:02:850;;
97.830;81.7;734;14.70;93.33;19:33:03:960;;
98.513;87.8;683;15.31;93.33;19:33:04:490;;
99.183;89.6;670;15.53;97.89;19:33:05:039;;
99.891;84.7;708;15.73;87.69;19:33:06:155;;
100.647;79.4;756;15.80;76.71;19:33:06:683;;
101.330;87.8;683;15.67;66.61;19:33:07:231;;
101.957;95.7;627;15.46;55.16;19:33:07:779;;
102.585;95.5;628;15.00;21.33;19:33:08:332;;
103.277;86.7;692;13.73;0.00;19:33:09:430;;
104.060;76.6;783;12.28;0.00;19:33:09:969;;
104.881;73.1;821;11.78;65.45;19:33:11:066;;
105.722;71.3;841;13.18;51.48;19:33:11:614;;
106.513;75.9;791;13.52;37.21;19:33:12:718;;
107.329;73.5;816;13.52;37.21;19:33:13:251;;
108.161;72.1;832;13.60;37.21;19:33:14:369;;
108.967;74.4;806;14.27;37.21;19:33:14:899;;
109.732;78.4;765;15.62;37.21;19:33:15:995;;
110.406;89.0;674;18.02;37.21;19:33:16:541;;
111.094;87.2;688;18.52;47.12;19:33:17:090;;
111.876;76.7;782;18.61;60.81;19:33:17:638;;
112.713;71.7;837;18.55;73.90;19:33:18:742;;
113.450;81.4;737;18.68;92.52;19:33:19:278;;
114.193;80.8;743;18.06;70.00;19:33:20:395;;
115.015;73.0;822;16.38;41.13;19:33:20:916;;
115.830;73.6;815;12.89;34.41;19:33:22:022;;
116.580;80.0;750;9.70;86.56;19:33:22:562;;
117.343;78.6;763;7.73;61.32;19:33:23:668;;
118.145;74.8;802;6.91;55.51;19:33:24:210;;
118.996;70.5;851;6.56;70.98;19:33:25:319;;
119.868;68.8;872;6.21;86.46;19:33:25:861;;
120.697;72.4;829;6.37;97.10;19:33:26:402;;
121.514;73.4;817;7.19;100.00;19:33:27:498;;
122.292;77.1;778;7.93;100.00;19:33:28:033;;
122.986;86.5;694;8.92;100.00;19:33:29:143;;
123.683;86.1;697;9.51;97.02;19:33:29:678;;
124.429;80.4;746;9.92;92.58;19:33:30:227;;
125.163;81.7;734;10.37;84.87;19:33:31:326;;
125.844;88.1;681;10.72;70.77;19:33:31:877;;
126.575;82.1;731;9.61;60.05;19:33:32:969;;
127.446;68.9;871;6.19;99.98;19:33:33:517;;
128.330;67.9;884;8.37;41.11;19:33:34:057;;
129.162;72.1;832;12.75;37.50;19:33:36:253;;
129.967;74.5;805;16.47;37.50;19:33:36:300;;
130.775;74.3;808;17.53;37.50;19:33:36:795;;
131.520;80.5;745;17.53;37.50;19:33:37:344;;
132.260;81.1;740;17.53;37.50;19:33:38:442;;
132.932;89.3;672;17.53;37.50;19:33:38:986;;
133.565;94.8;633;17.53;37.50;19:33:39:535;;
134.193;95.5;628;17.64;41.21;19:33:40:085;;
134.821;95.5;628;18.37;67.07;19:33:40:629;;
135.459;94.0;638;19.12;93.62;19:33:41:729;;
136.178;83.4;719;19.91;78.37;19:33:42:276;;
137.032;70.3;854;20.70;50.53;19:33:42:839;;
137.915;68.0;883;21.79;11.85;19:33:43:927;;
138.766;70.5;851;22.66;0.00;19:33:45:012;;
139.618;70.4;852;23.14;0.00;19:33:45:553;;
140.421;74.7;803;23.62;0.00;19:33:46:668;;
141.185;78.5;764;23.94;0.00;19:33:47:205;;
141.910;82.8;725;24.41;0.00;19:33:48:308;;
142.566;91.5;656;24.91;0.00;19:33:48:842;;
143.213;92.7;647;25.41;0.00;19:33:49:392;;
143.927;84.0;714;25.77;0.00;19:33:49:935;;
144.721;75.6;794;25.85;0.00;19:33:51:039;;
145.435;84.0;714;24.81;0.00;19:33:51:584;;
146.171;81.5;736;21.76;0.00;19:33:52:126;;
147.027;70.1;856;16.95;57.19;19:33:53:227;;
147.862;71.9;835;13.33;76.96;19:33:53:776;;
148.579;83.7;717;10.24;54.30;19:33:54:888;;
149.348;78.0;769;9.14;62.12;19:33:55:411;;
150.218;69.0;870;10.25;84.39;19:33:56:518;;
151.110;67.3;892;11.17;87.75;19:33:57:052;;
151.879;78.0;769;11.29;79.49;19:33:58:167;;
152.675;75.4;796;11.00;82.37;19:33:58:696;;
153.530;70.2;855;10.42;86.33;19:33:59:795;;
154.414;67.9;884;9.40;90.29;19:34:00:346;;
155.242;72.5;828;8.50;93.01;19:34:01:449;;
156.079;71.7;837;8.13;93.75;19:34:01:982;;
156.899;73.2;820;7.96;93.75;19:34:03:083;;
157.619;83.3;720;8.17;91.06;19:34:03:621;;
158.348;82.3;729;8.44;87.86;19:34:04:172;;
159.123;77.4;775;8.96;81.29;19:34:05:267;;
159.960;71.7;837;9.50;72.99;19:34:05:816;;
160.710;80.0;750;9.89;62.09;19:34:06:919;;
161.453;80.8;743;9.90;62.79;19:34:07:461;;
162.255;74.8;802;8.84;80.71;19:34:08:562;;
163.126;68.9;871;7.65;85.20;19:34:09:098;;
163.996;69.0;870;7.97;60.58;19:34:10:215;;
164.794;75.2;798;9.09;55.17;19:34:10:740;;
165.585;75.9;791;10.00;55.17;19:34:11:839;;
166.389;74.6;804;10.99;55.17;19:34:12:389;;
167.158;78.0;769;11.38;55.17;19:34:13:488;;
167.908;80.0;750;11.38;55.17;19:34:14:030;;
168.650;80.9;742;11.38;55.17;19:34:14:573;;
169.326;88.8;676;11.74;64.29;19:34:15:681;;
169.998;89.3;672;12.25;76.89;19:34:16:228;;
170.762;78.5;764;12.62;86.04;19:34:16:774;;
171.617;70.2;855;13.16;98.86;19:34:17:875;;
172.422;74.5;805;13.87;78.25;19:34:18:966;;
173.115;86.6;693;14.63;56.14;19:34:19:497;;
173.805;87.0;690;15.40;32.20;19:34:20:052;;
174.543;81.3;738;15.97;17.92;19:34:20:595;;
175.278;81.6;735;15.94;16.53;19:34:21:710;;
175.965;87.3;687;14.82;34.11;19:34:22:235;;
176.604;93.9;639;12.84;69.09;19:34:22:787;;
177.208;99.3;604;10.02;76.72;19:34:23:338;;
177.821;97.9;613;9.10;58.96;19:34:23:888;;
178.500;88.4;679;9.91;65.08;19:34:24:441;;
179.306;74.4;806;11.91;75.05;19:34:25:539;;
180.118;73.9;812;14.25;82.53;19:34:26:081;;
180.873;79.5;755;17.58;90.84;19:34:27:182;;
181.628;79.5;755;19.56;94.17;19:34:27:720;;
182.307;88.4;679;21.06;95.26;19:34:28:278;;
182.958;92.2;651;21.20;96.83;19:34:29:387;;
183.652;86.5;694;21.37;99.39;19:34:29:909;;
184.384;82.0;732;20.96;95.50;19:34:30:463;;
185.047;90.5;663;18.63;88.35;19:34:30:997;;
185.721;89.0;674;13.34;93.27;19:34:32:111;;
186.501;76.9;780;7.87;85.75;19:34:32:649;;
187.305;74.6;804;7.28;60.21;19:34:33:762;;
188.041;81.5;736;7.19;58.14;19:34:34:295;;
188.856;73.6;815;6.52;83.28;19:34:34:842;;
189.705;70.7;849;5.59;91.58;19:34:35:938;;
190.488;76.6;783;4.89;75.42;19:34:36:477;;
191.271;76.6;783;5.65;72.73;19:34:37:579;;
192.057;76.3;786;6.29;72.30;19:34:38:115;;
192.789;82.0;732;6.44;69.97;19:34:39:233;;
193.559;77.9;770;6.78;64.82;19:34:39:760;;
194.354;75.5;795;6.86;57.43;19:34:40:866;;
195.100;80.4;746;6.42;52.45;19:34:41:403;;
195.868;78.1;768;5.38;66.05;19:34:41:947;;
196.676;74.3;808;3.81;95.93;19:34:43:055;;
197.429;79.7;753;3.14;61.59;19:34:43:596;;
198.211;76.7;782;3.29;48.00;19:34:44:152;;
198.973;78.7;762;3.39;48.00;19:34:45:252;;
199.651;88.5;678;3.83;54.70;19:34:45:787;;
200.326;88.9;675;4.49;64.94;19:34:46:336;;
201.060;81.7;734;5.80;86.51;19:34:47:430;;
201.797;81.4;737;7.06;86.46;19:34:47:986;;
202.490;86.6;693;7.66;63.52;19:34:49:081;;
203.231;81.0;741;6.14;79.73;19:34:49:612;;
204.067;71.8;836;4.72;67.78;19:34:50:171;;
204.836;78.0;769;6.74;52.17;19:34:51:269;;
205.627;75.9;791;8.64;52.17;19:34:51:801;;
206.401;77.5;774;10.12;52.17;19:34:52:906;;
207.144;80.8;743;10.22;52.17;19:34:53:444;;
207.884;81.1;740;10.22;52.17;19:34:53:994;;
208.557;89.2;673;10.37;58.30;19:34:54:546;;
209.222;90.2;665;10.68;71.70;19:34:55:641;;
209.930;84.7;708;10.68;89.23;19:34:56:181;;
210.616;87.5;686;10.55;89.55;19:34:56:730;;
211.269;91.9;653;9.53;43.28;19:34:57:289;;
211.971;85.5;702;6.53;34.72;19:34:57:832;;
212.692;83.2;721;4.00;88.33;19:34:58:930;;
213.383;86.8;691;3.94;33.33;19:34:59:470;;
214.154;77.8;771;4.75;33.33;19:35:00:576;;
214.912;79.2;758;6.85;35.65;19:35:01:109;;
215.593;88.1;681;7.25;50.51;19:35:01:662;;
216.311;83.6;718;7.78;73.39;19:35:02:768;;
217.076;78.4;765;7.79;95.18;19:35:03:301;;
217.848;77.7;772;7.97;79.23;19:35:04:398;;
218.552;85.2;704;8.17;52.72;19:35:04:945;;
219.225;89.2;673;8.17;32.46;19:35:05:498;;
219.953;82.4;728;8.27;46.44;19:35:06:043;;
220.714;78.8;761;8.64;75.80;19:35:07:143;;
221.476;78.7;762;8.82;96.39;19:35:07:680;;
222.205;82.3;729;8.47;84.36;19:35:08:230;;
222.955;80.0;750;7.23;83.29;19:35:09:341;;
223.724;78.0;769;6.05;87.30;19:35:09:886;;
224.454;82.2;730;4.52;92.65;19:35:10:977;;
225.199;80.5;745;3.46;96.49;19:35:11:510;;
225.905;85.0;706;2.79;99.00;19:35:12:060;;
226.615;84.5;710;2.51;100.00;19:35:12:619;;
227.272;91.3;657;2.50;100.00;19:35:13:710;;
227.897;96.0;625;3.07;97.30;19:35:14:249;;
228.535;94.0;638;3.74;94.08;19:35:14:811;;
229.239;85.2;704;5.09;87.47;19:35:15:355;;
229.969;82.2;730;6.29;81.03;19:35:16:448;;
230.638;89.7;669;8.30;71.57;19:35:16:994;;
231.338;85.7;700;9.91;72.57;19:35:17:551;;
232.069;82.1;731;8.73;92.38;19:35:18:098;;
232.847;77.1;778;5.38;69.35;19:35:19:189;;
233.627;76.9;780;4.00;50.00;19:35:19:730;;
234.455;72.5;828;4.64;50.00;19:35:20:843;;
235.266;74.0;811;6.25;50.00;19:35:21:389;;
236.055;76.0;789;9.25;50.00;19:35:22:460;;
236.794;81.2;739;11.50;50.00;19:35:23:013;;
237.464;89.6;670;13.01;57.36;19:35:23:563;;
238.124;90.9;660;13.63;71.24;19:35:24:671;;
238.835;84.4;711;13.94;81.28;19:35:25:202;;
239.631;75.4;796;14.91;96.57;19:35:25:747;;
240.386;79.5;755;15.14;68.56;19:35:26:859;;
241.108;83.1;722;14.57;41.31;19:35:27:388;;
241.868;78.9;760;12.68;22.62;19:35:27:943;;
242.700;72.1;832;10.93;34.87;19:35:29:043;;
243.446;80.4;746;7.92;95.99;19:35:29:593;;
244.145;85.8;699;7.00;62.68;19:35:30:679;;
244.883;81.3;738;7.96;64.44;19:35:31:228;;
245.692;74.2;809;8.58;72.37;19:35:31:779;;
246.473;76.8;781;8.98;82.57;19:35:32:883;;
247.173;85.7;700;9.20;88.68;19:35:33:423;;
247.865;86.7;692;9.42;93.42;19:35:33:972;;
248.652;76.2;787;9.61;96.88;19:35:35:070;;
249.445;75.7;793;9.87;98.52;19:35:35:604;;
250.160;83.9;715;9.96;95.09;19:35:36:714;;
250.875;83.9;715;9.37;95.21;19:35:37:245;;
251.645;77.9;770;8.70;96.88;19:35:37:795;;
252.513;69.1;868;8.60;98.54;19:35:38:893;;
253.359;70.9;846;9.47;99.69;19:35:39:437;;
254.172;73.8;813;10.52;100.00;19:35:40:541;;
254.988;73.5;816;12.05;100.00;19:35:41:630;;
255.746;79.2;758;13.29;100.00;19:35:42:177;;
256.486;81.1;740;13.72;100.00;19:35:42:724;;
257.229;80.8;743;13.77;100.00;19:35:43:841;;
257.928;85.8;699;13.77;100.00;19:35:44:377;;
258.616;87.2;688;13.77;100.00;19:35:44:914;;
259.318;85.5;702;13.81;98.73;19:35:45:466;;
259.977;91.0;659;14.15;88.58;19:35:46:005;;
260.644;90.0;667;14.54;76.79;19:35:47:118;;
261.394;80.0;750;14.78;68.45;19:35:47:656;;
262.204;74.1;810;15.02;56.57;19:35:48:196;;
262.929;82.8;725;15.57;27.07;19:35:49:293;;
263.679;80.0;750;15.47;9.44;19:35:49:845;;
264.468;76.0;789;13.86;5.01;19:35:50:940;;
265.195;82.5;727;10.84;34.67;19:35:51:483;;
265.873;88.5;678;6.23;78.32;19:35:52:032;;
266.576;85.3;703;5.86;52.89;19:35:52:579;;
267.320;80.6;744;7.37;68.41;19:35:53:695;;
268.076;79.4;756;8.48;79.32;19:35:54:221;;
268.823;80.3;747;8.97;85.86;19:35:55:323;;
269.569;80.4;746;8.75;87.50;19:35:55:864;;
270.244;88.9;675;8.29;87.50;19:35:56:413;;
270.878;94.6;634;7.83;87.50;19:35:57:518;;
271.495;97.2;617;7.44;87.50;19:35:58:058;;
272.108;97.9;613;7.22;87.50;19:35:58:601;;
272.704;100.7;596;7.69;93.22;19:35:59:153;;
273.311;98.8;607;8.36;98.71;19:35:59:701;;
273.955;93.2;644;9.22;88.21;19:36:00:243;;
274.605;92.3;650;10.64;71.00;19:36:00:815;;
275.288;87.8;683;12.22;51.85;19:36:01:892;;
276.052;78.5;764;13.45;36.85;19:36:02:427;;
276.872;73.2;820;14.58;23.20;19:36:03:542;;
277.663;75.9;791;15.76;9.00;19:36:04:071;;
278.477;73.7;814;17.19;0.00;19:36:05:178;;
279.257;76.9;780;18.34;0.00;19:36:05:720;;
280.018;78.8;761;19.75;0.00;19:36:06:261;;
280.793;77.4;775;21.23;0.00;19:36:07:386;;
281.488;86.3;695;21.39;0.00;19:36:07:915;;
282.163;88.9;675;21.59;0.00;19:36:08:452;;
282.893;82.2;730;21.39;0.00;19:36:10:102;;
283.647;79.6;754;20.94;0.00;19:36:10:134;;
284.347;85.7;700;19.42;0.00;19:36:10:648;;
285.035;87.2;688;17.20;16.04;19:36:11:190;;
285.775;81.1;740;13.62;59.61;19:36:12:297;;
286.488;84.2;713;9.88;97.46;19:36:12:839;;
287.192;85.2;704;6.75;67.99;19:36:13:383;;
287.940;80.2;748;5.59;41.98;19:36:14:481;;
288.742;74.8;802;5.42;30.43;19:36:15:030;;
289.494;79.8;752;5.59;30.43;19:36:15:578;;
290.275;76.8;781;6.64;30.43;19:36:16:678;;
291.085;74.1;810;7.24;39.31;19:36:17:218;;
291.840;79.5;755;7.19;51.82;19:36:18:330;;
292.600;78.9;760;7.02;64.20;19:36:18:880;;
293.388;76.1;788;6.79;81.70;19:36:19:959;;
294.139;79.9;751;6.28;77.72;19:36:20:498;;
294.804;90.2;665;5.79;40.15;19:36:21:057;;
295.468;90.4;664;6.72;34.00;19:36:21:607;;
296.187;83.4;719;9.94;94.05;19:36:22:701;;
297.021;71.9;834;12.38;41.31;19:36:23:235;;
297.851;72.3;830;12.59;36.84;19:36:24:339;;
298.661;74.1;810;13.12;36.84;19:36:24:890;;
299.488;72.6;827;14.44;36.84;19:36:25:978;;
300.316;72.5;828;15.55;36.84;19:36:26:525;;
301.067;79.9;751;16.66;36.84;19:36:27:633;;
301.849;76.7;782;17.46;36.84;19:36:28:172;;
302.567;83.6;718;17.82;42.45;19:36:28:718;;
303.210;93.3;643;18.12;60.19;19:36:29:818;;
303.838;95.5;628;18.41;77.99;19:36:30:356;;
304.511;89.2;673;18.66;93.75;19:36:30:903;;
305.282;77.8;771;19.12;79.16;19:36:31:447;;
306.023;81.0;741;19.47;57.06;19:36:32:560;;
306.755;82.0;732;19.83;33.06;19:36:33:100;;
307.541;76.3;786;20.00;19.54;19:36:34:198;;
308.361;73.2;820;20.18;1.45;19:36:34:733;;
309.072;84.4;711;20.23;0.00;19:36:35:286;;
309.753;88.1;681;19.96;0.00;19:36:36:395;;
310.474;83.2;721;19.35;0.00;19:36:36:924;;
311.218;80.6;744;17.97;0.00;19:36:37:481;;
311.910;86.7;692;16.31;0.00;19:36:38:580;;
312.575;90.2;665;13.50;22.11;19:36:39:114;;
313.249;89.0;674;9.43;87.55;19:36:39:668;;
313.945;86.2;696;7.07;80.41;19:36:40:207;;
314.642;86.1;697;4.98;61.66;19:36:41:318;;
315.294;92.0;652;4.58;60.78;19:36:41:852;;
315.954;90.9;660;4.44;64.42;19:36:42:396;;
316.656;85.5;702;5.48;68.40;19:36:42:943;;
317.420;78.5;764;7.51;70.59;19:36:43:492;;
318.132;84.3;712;8.06;74.32;19:36:44:594;;
318.796;90.4;664;8.61;85.95;19:36:45:134;;
319.486;87.0;690;8.60;98.10;19:36:46:236;;
320.217;82.1;731;8.30;89.69;19:36:46:776;;
320.911;86.5;694;7.57;77.15;19:36:47:323;;
321.575;90.4;664;6.64;66.17;19:36:47:882;;
322.215;93.8;640;5.88;59.90;19:36:48:428;;
322.829;97.7;614;5.35;58.33;19:36:48:977;;
323.429;100.0;600;5.72;58.11;19:36:50:070;;
324.026;100.5;597;6.27;57.76;19:36:50:618;;
324.631;99.2;605;9.42;56.24;19:36:51:166;;
325.257;95.8;626;11.16;55.42;19:36:51:702;;
325.926;89.7;669;12.98;54.56;19:36:52:264;;
326.668;80.9;742;14.69;53.75;19:36:52:813;;
327.464;75.4;796;15.75;53.32;19:36:54:451;;
328.237;77.6;773;16.71;53.05;19:36:54:510;;
329.024;76.2;787;17.81;52.94;19:36:55:537;;
329.816;75.8;792;18.71;52.94;19:36:56:084;;
330.532;83.8;716;19.74;52.87;19:36:57:187;;
331.228;86.2;696;19.94;52.17;19:36:57:735;;
331.909;88.1;681;19.93;51.23;19:36:58:275;;
332.564;91.6;655;20.12;49.73;19:36:59:383;;
333.222;91.2;658;20.00;47.92;19:36:59:931;;
333.970;80.2;748;19.75;46.34;19:37:00:467;;
334.781;74.0;811;19.40;44.12;19:37:01:017;;
