Device: samsung SM-G991B; eSense app version: 4.9.0; android version: 11;
DESCRIPCIÓN
NOMBRE DE LA GRABACIÓN;mati-25-04-2021;;;;;;
eSense Pulse:;0000387;;;;;;
FECHA (HH:MM:SS);25.04.21 11:52:23;;;;;;
TIEMPO (HH:MM:SS);00:12:36;;;;;;
MÁXIMO;90.8 HR;;;;;;
MÍNIMO;62.2 HR;;;;;;
DIFERENCIA MIN/MAX;28.6 HR;;;;;;
MEDIA DE LA SESIÓN;74.05 HR;;;;;;
;;;;;;;
SDNN;58.443 ms;;;;;;
RMSSD;28.205 ms;;;;;;
NN50;77;;;;;;
PNN50;8.324 %;;;;;;
ÍNDICE DE ESTRÉS;66.651;;;;;;
RR PROMEDIO;814.5 ms;;;;;;
HR PROMEDIO;73.7 HR;;;;;;
VALORES DE HR CORREGIDOS;0;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;
CORAZONES ROJOS;58;;;;;;
CORAZONES RARANJAS;24;;;;;;
CORAZONES AMAARILLOS;45;;;;;;
CORAZONES VERDES;24;;;;;;
;;;;;;;
ESTADÍSTICAS;;;;;;;
SEGUNDO;RITMO CARDIACO;RR;AMPLITUD HRV;UNIFORMIDAD;MARCAS DE TIEMPO;MARCADOR;
325.987;73.8;813;2.44;75.00;11:57:55:280;;
326.812;72.7;825;2.48;75.00;11:57:56:923;;
327.660;70.8;848;2.51;75.00;11:57:57:481;;
328.508;70.8;848;2.54;75.82;11:57:58:021;;
329.356;70.8;848;2.62;79.16;11:57:59:111;;
330.186;72.3;830;2.71;83.32;11:57:59:658;;
331.021;71.9;835;2.80;88.07;11:58:00:754;;
331.861;71.4;840;2.92;94.93;11:58:01:852;;
332.695;71.9;834;3.00;99.30;11:58:02:395;;
333.519;72.8;824;3.12;90.89;11:58:02:949;;
334.335;73.5;816;3.22;82.25;11:58:04:040;;
335.152;73.4;817;3.27;76.27;11:58:04:584;;
335.958;74.4;806;3.32;67.73;11:58:05:682;;
336.739;76.8;781;3.48;57.00;11:58:06:230;;
337.540;74.9;801;3.89;45.59;11:58:07:331;;
338.365;72.7;825;4.36;42.01;11:58:07:873;;
339.191;72.6;826;4.80;43.41;11:58:08:972;;
339.970;77.0;779;5.42;50.45;11:58:09:515;;
340.724;79.6;754;5.81;58.91;11:58:10:064;;
341.482;79.2;758;6.21;73.99;11:58:11:161;;
342.232;80.0;750;6.48;85.66;11:58:11:708;;
342.972;81.1;740;6.74;99.52;11:58:12:806;;
343.695;83.0;723;6.91;89.58;11:58:13:349;;
344.431;81.5;736;7.12;80.04;11:58:13:893;;
345.183;79.8;752;7.32;74.75;11:58:14:993;;
345.956;77.6;773;7.49;73.71;11:58:15:542;;
346.739;76.6;783;7.70;76.65;11:58:16:091;;
347.507;78.1;768;8.44;84.12;11:58:17:729;;
348.239;82.0;732;9.64;91.59;11:58:18:276;;
348.949;84.5;710;10.34;95.00;11:58:18:823;;
349.647;86.0;698;11.03;97.53;11:58:19:373;;
350.327;88.2;680;11.69;99.18;11:58:19:925;;
351.008;88.1;681;12.34;99.95;11:58:20:472;;
351.709;85.6;701;12.77;100.00;11:58:21:564;;
352.413;85.2;704;13.33;100.00;11:58:22:107;;
353.149;81.5;736;13.80;99.89;11:58:22:656;;
353.921;77.7;772;13.89;98.74;11:58:23:748;;
354.693;77.7;772;13.87;97.00;11:58:24:297;;
355.493;75.0;800;13.80;95.05;11:58:25:394;;
356.321;72.5;828;13.81;92.13;11:58:27:035;;
357.156;71.9;835;13.71;88.72;11:58:27:060;;
357.984;72.5;828;13.50;84.90;11:58:28:130;;
358.774;75.9;790;13.19;80.54;11:58:28:149;;
359.560;76.3;786;12.82;75.92;11:58:29:227;;
360.348;76.1;788;12.56;72.64;11:58:29:773;;
361.128;76.9;780;12.20;68.39;11:58:30:875;;
361.891;78.6;763;11.39;59.95;11:58:31:415;;
362.627;81.5;736;10.61;53.57;11:58:31:977;;
363.381;79.6;754;9.74;49.23;11:58:33:065;;
364.155;77.5;774;9.06;48.55;11:58:34:155;;
364.951;75.4;796;8.47;50.54;11:58:34:700;;
365.761;74.1;810;7.98;54.96;11:58:35:247;;
366.565;74.6;804;7.63;61.48;11:58:36:342;;
367.372;74.3;807;7.47;69.91;11:58:36:889;;
368.182;74.1;810;7.42;76.63;11:58:37:981;;
368.991;74.2;809;7.40;85.36;11:58:38:534;;
369.752;78.8;761;7.41;91.79;11:58:39:630;;
370.486;81.7;734;7.46;99.64;11:58:40:176;;
371.219;81.9;733;7.51;93.51;11:58:40:721;;
371.954;81.6;735;7.57;88.25;11:58:41:816;;
372.705;79.9;751;7.65;83.52;11:58:42:916;;
373.447;80.9;742;7.72;82.84;11:58:42:941;;
374.233;76.3;786;7.95;79.88;11:58:44:003;;
375.036;74.7;803;8.26;78.71;11:58:44:555;;
375.826;75.9;790;8.66;79.36;11:58:45:653;;
376.645;73.3;819;9.15;81.57;11:58:46:206;;
377.441;75.4;796;9.74;84.37;11:58:47:293;;
378.215;77.5;774;10.59;88.35;11:58:47:839;;
378.942;82.5;727;11.26;91.55;11:58:48:937;;
379.645;85.3;703;11.99;94.77;11:58:49:481;;
380.333;87.2;688;12.79;98.00;11:58:50:036;;
381.009;88.8;676;13.66;98.77;11:58:50:584;;
381.670;90.8;661;14.60;95.54;11:58:51:131;;
382.331;90.8;661;15.62;92.31;11:58:51:670;;
382.997;90.1;666;16.39;90.08;11:58:53:317;;
383.694;86.1;697;17.39;87.53;11:58:53:877;;
384.426;82.0;732;18.08;85.95;11:58:54:413;;
385.141;83.9;715;18.91;84.27;11:58:54:958;;
385.867;82.6;726;19.46;83.34;11:58:55:508;;
386.666;75.1;799;19.91;82.79;11:58:56:598;;
387.527;69.7;861;20.07;82.54;11:58:57:148;;
388.420;67.2;893;20.26;82.01;11:58:58:244;;
389.297;68.4;877;20.55;81.29;11:58:58:790;;
390.139;71.3;842;20.71;80.77;11:58:59:883;;
390.974;71.9;835;20.81;80.17;11:59:00:440;;
391.811;71.7;837;20.84;79.46;11:59:01:528;;
392.611;75.0;800;20.83;78.64;11:59:02:083;;
393.352;81.0;741;20.78;77.95;11:59:03:171;;
394.056;85.2;704;20.65;76.96;11:59:03:717;;
394.758;85.5;702;20.50;75.98;11:59:04:269;;
395.459;85.6;701;20.37;75.26;11:59:04:813;;
396.160;85.6;701;20.19;74.29;11:59:05:910;;
396.858;86.0;698;19.81;72.56;11:59:06:456;;
397.567;84.6;709;19.62;71.81;11:59:07:011;;
398.336;78.0;769;19.40;71.05;11:59:08:095;;
399.187;70.5;851;19.00;69.84;11:59:08:643;;
400.059;68.8;872;18.54;68.88;11:59:09:741;;
400.915;70.1;856;18.23;68.67;11:59:10:836;;
401.705;75.9;790;17.93;69.10;11:59:11:386;;
402.492;76.2;787;17.72;70.64;11:59:11:939;;
403.271;77.0;779;17.62;72.28;11:59:13:026;;
404.052;76.8;781;17.57;74.41;11:59:13:573;;
404.808;79.4;756;17.51;78.84;11:59:14:671;;
405.560;79.8;752;17.34;84.64;11:59:15:219;;
406.294;81.7;734;16.78;92.26;11:59:15:773;;
407.019;82.8;725;15.65;96.54;11:59:16:860;;
407.722;85.3;703;14.24;84.44;11:59:17:948;;
408.400;88.5;678;12.63;75.25;11:59:18:503;;
409.064;90.4;664;10.51;66.87;11:59:18:519;;
409.737;89.2;673;8.03;59.22;11:59:19:594;;
410.417;88.2;680;5.95;52.65;11:59:20:146;;
411.151;81.7;734;4.73;47.93;11:59:20:690;;
411.901;80.0;750;4.58;47.86;11:59:21:784;;
412.691;75.9;790;4.49;50.04;11:59:22:330;;
413.494;74.7;803;4.44;55.41;11:59:23:974;;
414.275;76.8;781;4.44;70.88;11:59:23:989;;
415.028;79.7;753;4.39;82.14;11:59:24:526;;
415.803;77.4;775;4.38;91.10;11:59:25:615;;
416.586;76.6;783;4.41;99.62;11:59:26:163;;
417.361;77.4;775;4.46;92.60;11:59:27:255;;
418.144;76.6;783;4.54;83.22;11:59:27:809;;
418.952;74.3;808;4.65;75.73;11:59:28:357;;
419.782;72.3;830;4.92;68.17;11:59:29:451;;
420.594;73.9;812;5.21;64.86;11:59:30:550;;
421.400;74.4;806;5.67;64.14;11:59:31:093;;
422.190;75.9;790;6.14;66.30;11:59:32:189;;
422.971;76.8;781;6.67;69.66;11:59:32:735;;
423.760;76.0;789;7.23;73.05;11:59:33:282;;
424.562;74.8;802;7.78;76.45;11:59:34:378;;
425.398;71.8;836;8.30;79.84;11:59:35:472;;
426.243;71.0;845;8.75;83.24;11:59:36:026;;
427.092;70.7;849;9.14;86.63;11:59:36:575;;
427.924;72.1;832;9.40;89.22;11:59:38:213;;
428.795;68.9;871;9.61;91.62;11:59:38:232;;
429.661;69.3;866;9.77;93.40;11:59:39:307;;
430.495;71.9;834;9.87;94.57;11:59:40:398;;
431.278;76.6;783;9.84;95.12;11:59:40:950;;
432.040;78.7;762;9.67;95.18;11:59:42:042;;
432.817;77.2;777;9.27;95.95;11:59:42:585;;
433.646;72.4;829;8.54;98.90;11:59:43:684;;
434.535;67.5;889;7.07;85.98;11:59:44:239;;
435.415;68.2;880;6.56;75.82;11:59:45:326;;
436.252;71.7;837;6.67;63.39;11:59:45:878;;
437.093;71.3;841;7.19;53.81;11:59:46:979;;
437.930;71.7;837;7.59;51.32;11:59:47:523;;
438.763;72.0;833;7.78;53.72;11:59:48:611;;
439.595;72.1;832;7.84;60.21;11:59:49:159;;
440.385;75.9;790;7.75;67.21;11:59:50:258;;
441.153;78.1;768;7.47;78.52;11:59:50:806;;
441.950;75.3;797;7.06;89.76;11:59:51:903;;
442.755;74.5;805;6.45;97.13;11:59:52:444;;
443.584;72.4;829;5.68;83.15;11:59:53:539;;
444.393;74.2;809;5.21;78.82;11:59:54:086;;
445.146;79.7;753;5.13;81.55;11:59:55:180;;
445.897;79.9;751;5.56;92.99;11:59:55:731;;
446.686;76.0;789;6.15;97.61;11:59:56:282;;
447.513;72.6;827;8.04;82.94;11:59:57:373;;
448.357;71.1;844;8.58;82.31;11:59:57:928;;
449.206;70.7;849;9.15;83.18;11:59:59:562;;
449.978;77.7;772;9.28;88.46;11:59:59:583;;
450.749;77.8;771;9.05;94.46;12:00:00:655;;
451.520;77.8;771;8.85;99.36;12:00:01:212;;
452.300;76.9;780;8.52;91.45;12:00:01:751;;
453.122;73.0;822;7.97;85.11;12:00:02:850;;
453.913;75.9;791;7.20;79.08;12:00:03:399;;
454.656;80.8;743;6.53;75.73;12:00:04:489;;
455.415;79.1;759;5.78;73.76;12:00:05:041;;
456.151;81.5;736;5.44;74.75;12:00:06:129;;
456.891;81.1;740;5.20;78.06;12:00:06:678;;
457.689;75.2;798;5.01;80.81;12:00:07:230;;
458.504;73.6;815;4.85;83.57;12:00:08:323;;
459.343;71.5;839;4.86;89.63;12:00:08:877;;
460.227;67.9;884;5.04;91.61;12:00:09:976;;
461.118;67.3;891;5.14;92.07;12:00:11:061;;
461.928;74.1;810;5.27;92.60;12:00:11:605;;
462.743;73.6;815;5.33;92.30;12:00:13:251;;
463.590;70.8;847;5.28;91.11;12:00:13:271;;
464.413;72.9;823;5.14;90.61;12:00:14:344;;
465.248;71.9;835;4.80;96.43;12:00:14:894;;
466.106;69.9;858;4.35;92.17;12:00:15:985;;
466.981;68.6;875;4.15;77.66;12:00:16:537;;
467.834;70.3;853;4.62;57.94;12:00:18:178;;
468.661;72.6;827;5.37;45.39;12:00:18:726;;
469.468;74.3;807;5.99;43.59;12:00:19:273;;
470.332;69.4;864;6.39;43.59;12:00:20:375;;
471.210;68.3;878;6.58;43.59;12:00:20:917;;
472.100;67.4;890;6.59;43.59;12:00:22:013;;
472.996;67.0;896;6.59;43.59;12:00:22:560;;
473.888;67.3;892;6.59;43.59;12:00:23:655;;
474.764;68.5;876;6.62;54.06;12:00:24:746;;
475.593;72.4;829;6.56;68.66;12:00:25:298;;
476.434;71.3;841;6.10;90.15;12:00:26:940;;
477.279;71.0;845;4.76;57.55;12:00:26:954;;
478.146;69.2;867;2.27;84.79;12:00:28:034;;
479.015;69.0;869;2.89;18.00;12:00:28:582;;
479.839;72.8;824;5.81;18.00;12:00:29:676;;
480.643;74.6;804;7.45;18.00;12:00:30:225;;
481.499;70.1;856;7.45;18.00;12:00:31:321;;
482.394;67.0;895;7.62;48.76;12:00:32:422;;
483.283;67.5;889;7.80;79.18;12:00:32:958;;
484.165;68.0;882;7.74;84.59;12:00:34:601;;
484.979;73.7;814;6.86;8.01;12:00:35:151;;
485.804;72.7;825;4.22;0.00;12:00:35:698;;
486.637;72.0;833;1.98;77.20;12:00:36:242;;
487.452;73.6;815;1.96;56.61;12:00:37:342;;
488.293;71.3;841;3.80;46.43;12:00:37:889;;
489.116;72.9;823;5.44;46.43;12:00:38:986;;
489.917;74.9;801;6.67;46.43;12:00:39:541;;
490.730;73.8;813;6.88;46.43;12:00:40:626;;
491.558;72.5;828;6.88;46.43;12:00:41:721;;
492.346;76.1;788;6.88;46.43;12:00:42:277;;
493.189;71.2;843;6.87;49.41;12:00:43:376;;
494.077;67.6;888;6.80;70.46;12:00:43:912;;
494.974;66.9;897;6.72;92.40;12:00:45:006;;
495.821;70.8;847;6.57;88.49;12:00:45:553;;
496.615;75.6;794;6.33;68.52;12:00:46:645;;
497.397;76.7;782;5.80;20.74;12:00:47:199;;
498.191;75.6;794;4.49;0.00;12:00:48:290;;
499.002;74.0;811;3.35;0.00;12:00:49:386;;
499.801;75.1;799;2.08;47.90;12:00:49:935;;
500.582;76.8;781;2.11;81.74;12:00:50:480;;
501.421;71.5;839;2.42;54.08;12:00:51:583;;
502.291;69.0;870;2.73;60.61;12:00:52:122;;
503.159;69.1;868;3.04;77.02;12:00:53:219;;
504.003;71.1;844;3.31;89.79;12:00:53:771;;
504.834;72.2;831;3.86;97.81;12:00:54:864;;
505.670;71.8;836;4.69;100.00;12:00:55:411;;
506.505;71.9;835;5.54;100.00;12:00:56:511;;
507.343;71.6;838;6.37;100.00;12:00:57:052;;
508.150;74.3;807;6.61;97.54;12:00:58:144;;
508.946;75.4;796;6.57;92.35;12:00:58:689;;
509.761;73.6;815;6.46;85.54;12:00:59:789;;
510.579;73.3;818;6.04;73.51;12:01:00:334;;
511.387;74.3;808;5.05;62.17;12:01:01:440;;
512.184;75.3;797;3.75;65.33;12:01:01:979;;
512.981;75.3;797;2.59;90.27;12:01:03:071;;
513.802;73.1;821;2.60;61.13;12:01:04:174;;
514.632;72.3;830;2.22;80.60;12:01:04:714;;
515.462;72.3;830;2.31;91.53;12:01:05:275;;
516.247;76.4;785;6.35;92.31;12:01:05:815;;
517.057;74.1;810;8.79;92.31;12:01:06:903;;
517.894;71.7;837;9.85;92.31;12:01:08:005;;
518.767;68.7;873;9.85;92.31;12:01:08:565;;
519.646;68.3;879;9.85;92.31;12:01:09:643;;
520.506;69.8;860;9.85;92.31;12:01:10:741;;
521.318;73.9;812;9.99;94.51;12:01:11:283;;
522.138;73.2;820;10.22;71.47;12:01:11:834;;
522.955;73.4;817;10.49;46.02;12:01:12:928;;
523.770;73.6;815;10.66;29.15;12:01:13:478;;
524.608;71.6;838;10.97;0.00;12:01:14:584;;
525.417;74.2;809;11.30;0.00;12:01:15:122;;
526.198;76.8;781;11.39;0.00;12:01:16:222;;
527.009;74.0;811;10.83;0.00;12:01:16:762;;
527.827;73.3;818;9.19;0.00;12:01:17:856;;
528.607;76.9;780;7.66;0.00;12:01:18:406;;
529.421;73.7;814;6.02;48.61;12:01:19:499;;
530.289;69.1;868;5.19;95.69;12:01:20:044;;
531.201;65.8;912;4.81;71.26;12:01:21:140;;
532.107;66.2;906;4.97;66.51;12:01:21:686;;
532.966;69.8;859;5.14;73.25;12:01:22:790;;
533.784;73.3;818;4.94;79.99;12:01:24:428;;
534.572;76.1;788;4.32;87.67;12:01:24:449;;
535.366;75.6;794;3.74;93.35;12:01:25:526;;
536.156;75.9;790;3.56;94.82;12:01:26:080;;
536.941;76.4;785;3.79;93.83;12:01:26:618;;
537.691;80.0;750;4.23;93.05;12:01:27:713;;
538.484;75.7;793;4.88;92.17;12:01:28:258;;
539.314;72.3;830;5.29;91.77;12:01:29:351;;
540.201;67.6;887;5.64;91.67;12:01:30:448;;
541.098;66.9;897;6.02;91.67;12:01:30:995;;
541.966;69.1;868;6.32;92.50;12:01:31:543;;
542.817;70.5;851;6.51;95.70;12:01:32:640;;
543.736;65.3;919;6.86;98.22;12:01:33:732;;
544.679;63.6;943;7.18;91.38;12:01:35:377;;
545.619;63.8;940;7.43;83.24;12:01:35:925;;
546.521;66.5;902;7.58;75.11;12:01:36:479;;
547.378;70.0;857;7.64;65.49;12:01:37:574;;
548.273;67.0;895;7.49;54.15;12:01:38:113;;
549.168;67.0;895;7.12;47.75;12:01:39:210;;
550.058;67.4;890;6.44;49.70;12:01:39:758;;
550.884;72.6;826;4.63;72.60;12:01:40:854;;
551.718;71.9;834;3.09;83.92;12:01:41:945;;
552.565;70.8;847;2.28;56.18;12:01:42:493;;
553.425;69.8;860;2.08;48.05;12:01:43:583;;
554.257;72.1;832;2.80;46.43;12:01:44:137;;
555.154;66.9;897;3.90;47.92;12:01:45:240;;
556.084;64.5;930;4.08;58.43;12:01:45:780;;
557.002;65.4;918;4.35;80.42;12:01:46:874;;
557.894;67.3;892;4.35;97.54;12:01:47:978;;
558.705;74.0;811;4.33;77.80;12:01:48:517;;
559.513;74.3;808;4.17;57.07;12:01:49:612;;
560.345;72.1;832;3.87;35.44;12:01:50:161;;
561.176;72.2;831;3.55;24.35;12:01:51:260;;
562.033;70.0;857;3.51;30.25;12:01:51:801;;
562.908;68.6;875;3.66;49.83;12:01:52:897;;
563.749;71.3;841;3.99;65.88;12:01:53:994;;
564.579;72.3;830;4.76;88.06;12:01:54:541;;
565.406;72.6;827;5.14;99.39;12:01:55:644;;
566.265;69.8;859;5.12;94.82;12:01:56:182;;
567.125;69.8;860;4.66;93.61;12:01:57:277;;
567.949;72.8;824;3.68;89.60;12:01:57:825;;
568.830;68.1;881;2.83;82.81;12:01:58:918;;
569.734;66.4;904;2.35;76.01;12:01:59:470;;
570.635;66.6;901;1.94;71.34;12:02:00:558;;
571.526;67.3;891;1.97;76.67;12:02:01:656;;
572.370;71.1;844;2.33;85.15;12:02:02:205;;
573.226;70.1;856;3.05;95.45;12:02:03:301;;
574.110;67.9;884;3.45;99.70;12:02:03:846;;
574.977;69.2;867;3.61;100.00;12:02:05:490;;
575.855;68.3;878;3.75;100.00;12:02:06:034;;
576.695;71.4;840;3.80;95.27;12:02:06:584;;
577.509;73.7;814;3.79;88.27;12:02:07:679;;
578.341;72.1;832;3.67;77.32;12:02:08:227;;
579.213;68.8;872;3.33;62.48;12:02:09:328;;
580.124;65.9;911;2.67;60.42;12:02:09:875;;
581.031;66.2;907;2.28;85.61;12:02:10:972;;
581.882;70.5;851;2.73;54.32;12:02:12:059;;
582.766;67.9;884;3.96;44.83;12:02:13:157;;
583.673;66.2;907;5.47;44.83;12:02:13:698;;
584.524;70.5;851;5.74;56.97;12:02:14:797;;
585.399;68.6;875;5.92;73.85;12:02:15:343;;
586.275;68.5;876;5.58;96.23;12:02:16:440;;
587.133;69.9;858;5.13;83.53;12:02:16:985;;
587.958;72.7;825;3.80;48.05;12:02:18:078;;
588.812;70.3;854;2.77;49.38;12:02:18:632;;
589.697;67.8;885;2.47;76.23;12:02:19:726;;
590.574;68.4;877;2.74;93.59;12:02:20:825;;
591.443;69.0;869;2.96;73.48;12:02:21:373;;
592.284;71.3;841;3.03;70.57;12:02:22:463;;
593.122;71.6;838;3.13;75.91;12:02:23:009;;
593.955;72.0;833;3.36;88.87;12:02:24:100;;
594.806;70.5;851;3.57;99.82;12:02:24:647;;
595.654;70.8;848;3.88;88.11;12:02:25:747;;
596.459;74.5;805;4.43;74.28;12:02:26:292;;
597.318;69.8;859;4.91;67.37;12:02:27:394;;
598.202;67.9;884;5.31;64.71;12:02:28:483;;
599.121;65.3;919;5.65;64.71;12:02:29:045;;
600.025;66.4;904;5.97;64.71;12:02:30:127;;
600.874;70.7;849;6.17;64.71;12:02:30:672;;
601.737;69.5;863;6.25;64.71;12:02:31:776;;
602.612;68.6;875;6.25;64.71;12:02:32:863;;
603.483;68.9;871;6.28;64.35;12:02:33:415;;
604.315;72.1;832;6.52;61.05;12:02:34:512;;
605.153;71.6;838;6.83;56.69;12:02:35:060;;
606.028;68.6;875;7.15;52.27;12:02:36:148;;
606.894;69.3;866;7.62;45.78;12:02:36:694;;
607.752;69.9;858;8.14;38.54;12:02:37:794;;
608.576;72.8;824;8.86;28.53;12:02:38:885;;
609.392;73.5;816;9.38;21.37;12:02:39:979;;
610.226;71.9;834;9.82;15.37;12:02:40:530;;
611.103;68.4;877;10.25;9.69;12:02:41:081;;
612.000;66.9;897;10.74;3.45;12:02:42:176;;
612.895;67.0;895;11.61;0.00;12:02:42:725;;
613.770;68.6;875;12.09;0.00;12:02:43:814;;
614.645;68.6;875;12.43;0.00;12:02:44:912;;
615.474;72.4;829;12.45;0.36;12:02:46:006;;
616.320;70.9;846;12.26;11.53;12:02:46:557;;
617.154;71.9;834;11.81;26.02;12:02:47:097;;
617.996;71.3;842;10.95;48.22;12:02:48:192;;
618.781;76.4;785;9.71;74.67;12:02:48:736;;
619.528;80.3;747;8.12;99.71;12:02:49:290;;
620.269;81.0;741;6.92;85.48;12:02:50:930;;
621.023;79.6;754;5.86;76.63;12:02:51:480;;
621.811;76.1;788;4.93;74.99;12:02:52:031;;
622.629;73.3;818;4.07;74.15;12:02:52:584;;
623.445;73.5;816;3.66;73.41;12:02:53:672;;
624.250;74.5;805;3.45;72.69;12:02:54:220;;
625.123;68.7;873;3.40;72.00;12:02:55:320;;
626.035;65.8;912;3.23;71.50;12:02:56:409;;
626.941;66.2;906;3.09;71.14;12:02:56:955;;
627.771;72.3;830;3.15;70.97;12:02:58:055;;
628.569;75.2;798;3.29;70.97;12:02:58:595;;
629.397;72.5;828;3.36;71.35;12:02:59:145;;
630.238;71.3;841;3.50;75.97;12:03:00:242;;
631.105;69.2;867;3.68;81.66;12:03:01:338;;
631.976;68.9;871;3.86;89.75;12:03:01:881;;
632.853;68.4;877;4.15;94.32;12:03:02:975;;
633.720;69.2;867;4.06;83.23;12:03:04:078;;
634.550;72.3;830;3.86;80.91;12:03:04:618;;
635.405;70.2;855;2.97;99.37;12:03:05:713;;
636.263;69.9;858;2.43;63.64;12:03:06:262;;
637.147;67.9;884;3.15;42.73;12:03:07:361;;
638.061;65.6;914;4.44;41.03;12:03:07:909;;
638.936;68.6;875;6.00;41.03;12:03:09:000;;
639.811;68.6;875;6.71;41.03;12:03:10:089;;
640.733;65.1;922;6.87;49.67;12:03:10:642;;
641.652;65.3;919;7.04;61.61;12:03:11:736;;
642.528;68.5;876;7.20;79.34;12:03:12:837;;
643.428;66.7;900;7.18;90.09;12:03:13:378;;
644.312;67.9;884;6.46;62.32;12:03:14:475;;
645.182;69.0;870;4.68;51.89;12:03:15:572;;
646.045;69.5;863;1.86;72.90;12:03:16:116;;
646.875;72.3;830;2.61;61.44;12:03:16:664;;
647.717;71.3;842;3.66;77.81;12:03:17:759;;
648.601;67.9;884;3.71;78.57;12:03:18:853;;
649.466;69.4;865;4.62;78.57;12:03:19:400;;
650.316;70.6;850;7.48;78.57;12:03:20:500;;
651.182;69.3;866;10.50;78.57;12:03:21:589;;
652.105;65.0;923;12.01;78.57;12:03:22:138;;
653.052;63.4;947;12.01;78.57;12:03:23:230;;
653.999;63.4;947;12.04;92.99;12:03:24:331;;
654.919;65.2;920;12.06;64.03;12:03:24:876;;
655.794;68.6;875;12.09;36.89;12:03:25:976;;
656.626;72.1;832;12.13;1.25;12:03:26:521;;
657.448;73.0;822;12.16;0.00;12:03:27:613;;
658.277;72.4;829;12.19;0.00;12:03:28:168;;
659.123;70.9;846;12.20;0.00;12:03:29:808;;
659.979;70.1;856;12.22;0.00;12:03:30:349;;
660.806;72.6;827;12.24;0.00;12:03:30:902;;
661.670;69.4;864;12.24;0.00;12:03:31:992;;
662.485;73.6;815;12.23;0.00;12:03:32:541;;
663.283;75.2;798;12.21;0.00;12:03:33:636;;
664.139;70.1;856;12.18;0.00;12:03:34:189;;
665.082;63.6;943;12.13;0.00;12:03:35:280;;
666.046;62.2;964;12.05;0.00;12:03:36:373;;
666.999;63.0;953;11.92;0.00;12:03:36:927;;
667.937;64.0;938;11.78;0.00;12:03:38:021;;
668.772;71.9;835;11.57;0.00;12:03:39:111;;
669.585;73.8;813;11.33;0.00;12:03:39:657;;
670.384;75.1;799;11.10;0.00;12:03:40:210;;
671.194;74.1;810;10.83;0.00;12:03:41:305;;
672.041;70.8;847;10.56;0.00;12:03:42:397;;
672.961;65.2;920;10.35;0.00;12:03:43:500;;
673.911;63.2;950;10.13;0.00;12:03:44:042;;
674.870;62.6;959;9.90;0.00;12:03:45:134;;
675.821;63.1;951;9.68;0.00;12:03:45:681;;
676.760;63.9;939;9.47;0.89;12:03:46:778;;
677.693;64.3;933;9.28;12.70;12:03:47:876;;
678.598;66.3;905;9.13;22.74;12:03:48:969;;
679.512;65.6;914;9.00;30.99;12:03:49:521;;
680.415;66.4;903;8.90;37.46;12:03:50:607;;
681.281;69.3;866;8.83;42.14;12:03:51:710;;
682.120;71.5;839;8.80;45.04;12:03:52:252;;
682.960;71.4;840;8.79;46.05;12:03:53:345;;
683.830;69.0;870;8.83;46.11;12:03:53:891;;
684.722;67.3;892;8.88;46.19;12:03:54:994;;
685.608;67.7;886;8.97;46.32;12:03:55:535;;
686.483;68.6;875;9.26;46.80;12:03:56:636;;
687.383;66.7;900;9.40;47.00;12:03:57:730;;
688.340;62.7;957;9.61;47.29;12:03:58:827;;
689.300;62.5;960;9.80;47.55;12:03:59:918;;
690.222;65.1;922;10.13;48.09;12:04:00:481;;
691.127;66.3;905;10.45;49.17;12:04:01:014;;
692.052;64.9;925;10.73;51.03;12:04:02:105;;
692.875;72.9;823;10.95;54.09;12:04:03:202;;
693.693;73.3;818;11.08;59.07;12:04:03:749;;
694.472;77.0;779;10.97;69.62;12:04:04:843;;
695.264;75.8;792;10.66;80.67;12:04:05:389;;
696.065;74.9;801;10.11;93.26;12:04:06:487;;
696.861;75.4;796;9.22;93.78;12:04:07:585;;
697.660;75.1;799;7.94;79.69;12:04:08:139;;
698.455;75.5;795;6.76;68.08;12:04:08:676;;
699.258;74.7;803;5.47;58.68;12:04:09:228;;
700.071;73.8;813;4.64;56.75;12:04:10:321;;
700.891;73.2;820;4.53;65.02;12:04:10:869;;
701.732;71.3;841;4.51;74.18;12:04:11:961;;
702.591;69.8;859;4.30;85.33;12:04:13:064;;
703.438;70.8;847;4.13;96.15;12:04:13:602;;
704.355;65.4;917;4.18;96.99;12:04:14:702;;
705.318;62.3;963;4.29;95.24;12:04:16:344;;
706.295;61.4;977;4.39;95.24;12:04:16:356;;
707.210;65.6;915;4.51;94.49;12:04:17:441;;
708.071;69.7;861;4.70;91.61;12:04:18:539;;
708.959;67.6;888;4.93;87.88;12:04:19:085;;
709.858;66.7;899;5.28;82.30;12:04:20:173;;
710.745;67.6;887;5.72;73.87;12:04:20:725;;
711.603;69.9;858;6.14;64.75;12:04:21:821;;
712.407;74.6;804;6.16;61.33;12:04:22:375;;
713.248;71.3;841;5.82;67.62;12:04:24:008;;
714.106;69.9;858;4.96;85.82;12:04:24:559;;
714.974;69.1;868;3.96;81.10;12:04:25:099;;
715.828;70.3;854;4.04;55.15;12:04:26:198;;
716.634;74.4;806;4.51;53.22;12:04:26:742;;
717.471;71.7;837;5.90;73.10;12:04:27:843;;
718.294;72.9;823;6.34;86.18;12:04:28:389;;
719.140;70.9;846;6.36;98.62;12:04:29:483;;
720.015;68.6;875;5.80;85.25;12:04:30:027;;
